"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CLM",1332,548,784,56.866,-77.1325,-20.2665
"CLM",1299,634,665,59.99929,-69.13325,-9.13396
"CLM",1319,809,510,79.52684,-51.59865,27.92819
"CLM",1383,1004,379,100.85902,-38.71005,62.14897
"CLM",1278,618,660,59.26456,-67.91784,-8.65328
"CLM",1355,846,509,89.05608,-48.76004,40.29604
"CLM",1279,683,596,69.07322,-59.64449,9.42873
"CLM",1297,746,551,75.92278,-54.84674,21.07604
"CLM",1272,528,744,51.12594,-75.75405,-24.62811
"CLM",1355,844,511,82.85688,-52.6913,30.16558
"CLM",1267,477,790,46.7513,-79.4375,-32.6862
"CLM",1313,661,652,65.47298,-65.78609,-0.31311
"CLM",1231,590,641,56.20026,-66.33295,-10.13269
"CLM",1283,590,693,56.64056,-71.29449,-14.65393
"CLM",1358,835,523,84.59094,-52.11456,32.47638
"CLM",1282,567,715,54.05876,-73.9203,-19.86154
"CLM",1319,814,505,82.18449,-50.59709,31.5874
"CLM",1320,538,782,48.35919,-81.94597,-33.58678
"CLM",1356,859,497,90.91629,-47.82279,43.0935
"CLM",1299,733,566,71.18421,-57.63259,13.55162
"CLM",1319,639,680,59.19905,-71.08088,-11.88183
"CLM",1209,463,746,44.9994,-75.8514,-30.852
"CLM",1230,521,709,48.77752,-73.21188,-24.43436
"IBS",1316,581,735,54.19595,-76.25804,-22.06209
"IBS",1277,642,635,64.6024,-64.05811,0.54429
"IBS",1328,626,702,59.80968,-71.91731,-12.10763
"IBS",1311,537,774,50.51308,-79.23614,-28.72306
"IBS",1335,893,442,85.98235,-46.60082,39.38153
"IBS",1410,1051,359,109.7643,-34.13168,75.63262
"IBS",1305,580,725,52.93068,-76.19095,-23.26027
"IBS",1294,607,687,56.42548,-71.86947,-15.44399
"IBS",1369,630,739,60.16433,-75.21237,-15.04804
"IBS",1332,734,598,69.99945,-61.71904,8.28041
"IBS",1354,910,444,93.27554,-43.4324,49.84314
"IBS",1303,882,421,86.60028,-44.07857,42.52171
"IBS",1342,675,667,66.44717,-67.5567,-1.10953
"IBS",1303,503,800,51.31831,-79.8041,-28.48579
"IBS",1333,742,591,74.13883,-59.92939,14.20944
"IBS",1363,865,498,85.10978,-51.56549,33.54429
"IBS",1355,834,521,85.08388,-51.49277,33.59111
"IBS",1303,764,539,79.7252,-52.72125,27.00395
"IBS",1296,607,689,57.01717,-72.08508,-15.06791
"IBS",1362,802,560,79.12526,-56.73561,22.38965
"IBS",1340,602,738,55.57874,-77.03471,-21.45597
"IBS",1331,710,621,67.80721,-64.6287,3.17851
"IBS",1316,764,552,77.31328,-54.93619,22.37709
"IBS",1342,673,669,63.54216,-69.70964,-6.16748
"CLM",1277,639,638,60.81674,-66.22207,-5.40533
"CLM",1219,549,670,56.79231,-65.94205,-9.14974
"CLM",1178,509,669,48.18755,-69.56305,-21.3755
"PEL",1228,651,577,63.19732,-59.77824,3.41908
"PEL",1274,553,721,56.03126,-72.49565,-16.46439
"PEL",1268,685,583,67.85346,-58.23959,9.61387
"PEL",1278,633,645,63.34219,-64.37724,-1.03505
"PEL",1243,585,658,56.41517,-67.48996,-11.07479
"PEL",1328,674,654,64.48688,-66.80837,-2.32149
"PJL",1324,643,681,63.29153,-68.78483,-5.4933
"PJL",1246,507,739,48.61711,-74.66809,-26.05098
"PJL",1323,639,684,62.84509,-68.98868,-6.14359
"PJL",1228,454,774,41.37137,-80.09822,-38.72685
"KHV",1301,724,577,71.22073,-58.62195,12.59878
"KHV",1235,609,626,57.78928,-65.02374,-7.23446
"KHV",1283,701,582,66.94926,-60.68829,6.26097
"KHV",1321,851,470,82.89247,-48.46048,34.43199
"KHV",1287,793,494,76.83642,-51.17322,25.6632
"KHV",1314,776,538,75.69475,-55.01824,20.67651
"IBS",1324,769,555,77.28985,-56.12314,21.16671
"IBS",1335,525,810,48.45207,-83.13693,-34.68486
"IBS",1355,932,423,94.03207,-42.28043,51.75164
"IBS",1354,815,539,81.31686,-54.34785,26.96901
"IBS",1318,760,558,71.63415,-58.51572,13.11843
"IBS",1350,776,574,72.82466,-59.90391,12.92075
"IBS",1217,331,886,29.256,-91.45407,-62.19807
"IBS",1324,584,740,55.97088,-75.52339,-19.55251
"IBS",1412,918,494,90.16399,-51.11299,39.051
"IBS",1253,834,419,81.9343,-43.71479,38.21951
"IBS",1309,785,524,79.9433,-52.25314,27.69016
"IBS",1273,549,724,51.77856,-74.74304,-22.96448
"IBS",1339,890,449,88.36318,-46.11811,42.24507
"IBS",1350,823,527,82.68932,-53.50585,29.18347
"IBS",1256,498,758,45.22319,-79.64736,-34.42417
"IBS",1315,765,550,73.67368,-57.66915,16.00453
"IBS",1307,773,534,80.85371,-51.72562,29.12809
"IBS",1315,984,331,101.85367,-31.78936,70.06431
"IBS",1321,592,729,56.95584,-74.57497,-17.61913
"IBS",1303,643,660,64.03047,-66.51904,-2.48857
"IBS",1199,317,882,27.96449,-91.40236,-63.43787
"IBS",1329,853,476,87.29984,-46.89966,40.40018
"IBS",1285,666,619,67.59098,-61.80947,5.78151
"IBS",1282,713,569,75.53179,-55.05793,20.47386
"IBS",1414,1011,403,105.16676,-39.35461,65.81215
"IBS",1234,332,902,31.30328,-92.0126,-60.70932
"IBS",1347,404,943,36.91271,-95.91113,-58.99842
"IBS",1281,582,699,54.63953,-72.43622,-17.79669
"IBS",1342,692,650,70.65658,-64.68169,5.97489
"IBS",1298,744,554,72.08601,-57.64204,14.44397
"IBS",1336,974,362,99.14623,-36.12333,63.0229
"IBS",1312,724,588,68.35908,-62.24906,6.11002
"IBS",1337,555,782,51.77535,-80.77578,-29.00043
"IBS",1318,724,594,67.52896,-63.02709,4.50187
"IBS",1383,787,596,80.03696,-59.00965,21.02731
"IBS",1331,640,691,62.15209,-70.31824,-8.16615
"IBS",1310,496,814,44.64279,-85.16303,-40.52024
"IBS",1361,891,470,90.66854,-47.10413,43.56441
"IBS",1380,747,633,73.65515,-64.25398,9.40117
"IBS",1358,996,362,101.28489,-36.29758,64.98731
"IBS",1399,671,728,63.47036,-74.83157,-11.36121
"IBS",1375,967,408,95.08718,-42.80352,52.28366
"IBS",1308,575,733,58.57453,-72.96502,-14.39049
"IBS",1325,876,449,85.97633,-47.15681,38.81952
"IBS",1279,685,594,69.5992,-59.4478,10.1514
"IBS",1342,947,395,96.64707,-38.91989,57.72718
"IBS",1360,805,555,80.28869,-56.15221,24.13648
"IBS",1290,679,611,63.04203,-64.59157,-1.54954
"IBS",1330,612,718,61.33713,-72.18551,-10.84838
"IBS",1237,614,623,59.46669,-63.93012,-4.46343
"IBS",1334,777,557,78.81929,-55.38263,23.43666
"IBS",1329,774,555,79.27713,-54.89425,24.38288
"IBS",1401,669,732,63.07612,-75.51352,-12.4374
"IBS",1342,844,498,82.92073,-51.02624,31.89449
"IBS",1353,643,710,62.26761,-72.37749,-10.10988
"IBS",1338,782,556,77.74611,-56.1563,21.58981
"IBS",1229,496,733,46.71571,-75.26658,-28.55087
"IBS",1319,703,616,69.8194,-62.61414,7.20526
"IBS",1288,826,462,81.38991,-47.68184,33.70807
"IBS",1354,627,727,61.7944,-73.77522,-11.98082
"IBS",1389,890,499,88.7177,-50.89166,37.82604
"IBS",1337,733,604,72.68111,-61.14597,11.53514
"IBS",1318,509,809,47.74765,-82.97486,-35.22721
"IBS",1316,541,775,53.3794,-78.16367,-24.78427
"IBS",1350,817,533,78.79538,-55.21421,23.58117
"IBS",1267,471,796,46.53105,-80.7371,-34.20605
"IBS",1298,489,809,46.42977,-81.85619,-35.42642
"IBS",1327,745,582,74.35644,-59.06923,15.28721
"IBS",1254,373,881,34.08606,-90.61154,-56.52548
"IBS",1359,865,494,86.36228,-50.05644,36.30584
"GBR",1263,598,665,58.08252,-67.43363,-9.35111
"GBR",1319,632,687,63.77225,-68.43708,-4.66483
"GBR",1306,705,601,70.53912,-60.50647,10.03265
"CDX",1301,722,579,71.48705,-58.50158,12.98547
"CDX",1301,801,500,76.56304,-53.06505,23.49799
"CDX",1293,677,616,65.50291,-63.08648,2.41643
"CDX",1299,704,595,67.65284,-61.96227,5.69057
"CDX",1297,777,520,74.8061,-54.0498,20.7563
"CDX",1328,829,499,81.40784,-50.86817,30.53967
"CDX",1326,874,452,85.28141,-46.63739,38.64402
"CDX",1239,592,647,58.62822,-64.8869,-6.25868
"CDX",1287,776,511,76.24451,-51.97845,24.26606
"CDX",1245,597,648,58.57551,-65.363,-6.78749
"CDX",1343,764,579,71.92115,-60.59642,11.32473
"CDX",1361,742,619,71.95212,-63.22759,8.72453
"CDX",1292,774,518,74.98384,-53.47501,21.50883
"CDX",1345,738,607,69.82863,-62.96786,6.86077
"CDX",1286,686,600,67.7605,-60.6305,7.13
"CDX",1296,869,427,88.25605,-42.16155,46.0945
"CDX",1275,714,561,70.12547,-56.57197,13.5535
"CDX",1280,661,619,65.32607,-62.74085,2.58522
"CDX",1310,839,471,82.27106,-48.41135,33.85971
"CDX",1264,778,486,76.3895,-49.67583,26.71367
"CDX",1333,670,663,64.37926,-67.62053,-3.24127
"CDX",1281,690,591,67.8205,-59.72538,8.09512
"KHV",1360,915,445,89.23637,-45.89792,43.33845
"KHV",1273,699,574,67.8365,-58.62907,9.20743
"KHV",1352,783,569,74.71086,-59.13688,15.57398
"KHV",1266,655,611,63.76031,-61.92894,1.83137
"KHV",1342,733,609,70.85129,-62.23546,8.61583
"KHV",1317,891,426,90.09083,-42.59236,47.49847
"KHV",1314,747,567,73.08786,-57.63158,15.45628
"KHV",1306,953,353,95.79098,-35.48534,60.30564
"KHV",1355,868,487,85.02398,-49.6716,35.35238
"KHV",1265,778,487,77.91127,-48.67292,29.23835
"KHV",1300,794,506,77.46575,-51.70787,25.75788
"KHV",1293,708,585,68.27126,-60.48505,7.78621
"KHV",1314,653,661,62.51427,-67.69277,-5.1785
"KHV",1320,933,387,93.8534,-39.35248,54.50092
"KHV",1326,871,455,85.30172,-46.7249,38.57682
"KHV",1270,755,515,73.77681,-52.57458,21.20223
"KHV",1310,804,506,78.88258,-51.59023,27.29235
"KHV",1271,684,587,66.66724,-59.99482,6.67242
"KHV",1272,742,530,73.18903,-53.78456,19.40447
"KHV",1270,748,522,72.86486,-53.41739,19.44747
"KHV",1263,689,574,67.45976,-58.18431,9.27545
"KHV",1280,744,536,74.0007,-53.85292,20.14778
"KHV",1301,850,451,82.92607,-46.38785,36.53822
"KHV",1342,857,485,83.7857,-49.5255,34.2602
"KHV",1273,632,641,61.68566,-65.09347,-3.40781
"KHV",1301,805,496,78.29932,-51.00935,27.28997
"KHV",1334,854,480,85.1334,-48.78616,36.34724
"KHV",1293,709,584,69.14035,-59.32658,9.81377
"KHV",1308,669,639,64.60467,-66.1175,-1.51283
"KHV",1326,807,519,79.28335,-52.72737,26.55598
"KHV",1363,775,588,74.29406,-60.4895,13.80456
"KHV",1382,1004,378,101.81474,-37.83119,63.98355
"KHV",1333,845,488,81.31835,-50.81585,30.5025
"KHV",1339,851,488,82.6662,-50.14259,32.52361
"ACB",1282,694,588,68.67765,-59.53964,9.13801
"ACB",1285,596,689,56.17063,-70.75956,-14.58893
"ACB",1213,572,641,54.33178,-66.66621,-12.33443
"ACB",1297,710,587,71.18528,-58.54815,12.63713
"ACB",1269,706,563,69.92039,-57.32418,12.59621
"ACB",1257,568,689,55.4748,-69.49491,-14.02011
"ACB",1256,678,578,68.3768,-58.46935,9.90745
"ACB",1265,603,662,56.71155,-68.87405,-12.1625
"PEL",1272,559,713,54.81566,-71.54257,-16.72691
"PEL",1295,804,491,78.57894,-49.83639,28.74255
"ACB",1204,554,650,51.58868,-68.40552,-16.81684
"ACB",1268,643,625,63.21003,-63.78668,-0.57665
"ACB",1234,567,667,52.45594,-70.11462,-17.65868
"ACB",1222,691,531,66.39961,-55.3605,11.03911
"ACB",1245,514,731,47.13551,-76.31674,-29.18123
"PEL",1266,713,553,73.21411,-54.14769,19.06642
"PEL",1317,773,544,74.67647,-56.53442,18.14205
"PEL",1236,604,632,59.61975,-63.51718,-3.89743
"PEL",1304,423,881,40.45062,-88.97339,-48.52277
"PEL",1282,691,591,72.20631,-57.70255,14.50376
"PEL",1260,491,769,47.5821,-78.44057,-30.85847
"PEL",1205,497,708,50.1896,-70.40322,-20.21362
"PEL",1261,478,783,47.3391,-78.70957,-31.37047
"PEL",1229,346,883,33.61554,-88.6953,-55.07976
"PEL",1252,483,769,47.96686,-77.52648,-29.55962
"PEL",1247,462,785,43.4185,-80.98802,-37.56952
"PEL",1244,416,828,40.76394,-83.06077,-42.29683
"PEL",1294,628,666,60.96519,-67.51326,-6.54807
"PEL",1205,438,767,44.5894,-76.066,-31.4766
"PEL",1267,472,795,46.12284,-80.05211,-33.92927
"PEL",1343,912,431,93.53173,-42.39766,51.13407
"PEL",1264,735,529,71.96321,-53.58069,18.38252
"PEL",1237,539,698,51.71656,-71.46818,-19.75162
"PEL",1243,427,816,41.32185,-82.13508,-40.81323
"PEL",1219,684,535,67.74072,-54.48197,13.25875
"PEL",1293,407,886,38.35451,-89.73064,-51.37613
"PEL",1254,662,592,66.53853,-58.97435,7.56418
"PEL",1265,510,755,50.26197,-75.86671,-25.60474
"PEL",1233,476,757,46.76981,-76.04782,-29.27801
"ACB",1247,657,590,63.33931,-61.32345,2.01586
"ACB",1252,657,595,65.59918,-60.27868,5.3205
"PEL",1273,576,697,60.5927,-68.21608,-7.62338
"PEL",1260,478,782,46.59263,-78.51916,-31.92653
"PEL",1231,476,755,46.62662,-76.24997,-29.62335
"PEL",1247,661,586,68.01706,-57.41289,10.60417
"PEL",1212,489,723,48.45475,-72.13679,-23.68204
"PEL",1238,623,615,60.75296,-62.42717,-1.67421
"PEL",1212,460,752,44.53888,-76.29179,-31.75291
"PEL",1220,509,711,51.22135,-70.72096,-19.49961
"PEL",1260,576,684,57.89778,-68.1438,-10.24602
"PEL",1219,556,663,56.07445,-65.89842,-9.82397
"PEL",1278,660,618,65.54399,-62.23594,3.30805
"PEL",1234,491,743,47.3842,-75.48113,-28.09693
"PEL",1309,895,414,91.11747,-40.92931,50.18816
"ACB",1221,615,606,61.2223,-61.58005,-0.35775
"ACB",1226,565,661,56.23624,-66.94953,-10.71329
"ACB",1296,580,716,54.02065,-74.1486,-20.12795
"ACB",1331,673,658,64.47898,-67.47902,-3.00004
"ACB",1213,517,696,48.44246,-72.19066,-23.7482
"PEL",1338,734,604,72.42279,-61.09196,11.33083
"PEL",1275,452,823,44.49081,-82.46878,-37.97797
"PEL",1276,622,654,65.10894,-63.88742,1.22152
"PEL",1266,538,728,53.24385,-73.07194,-19.82809
"PEL",1239,612,627,60.35723,-63.03932,-2.68209
"PEL",1303,538,765,53.86873,-76.44176,-22.57303
"PEL",1291,676,615,70.09326,-60.35428,9.73898
"ACB",1271,458,813,41.47483,-84.29245,-42.81762
"ACB",1322,655,667,60.73746,-70.52687,-9.78941
"ACB",1275,523,752,49.82459,-77.04017,-27.21558
"ACB",1202,558,644,56.61303,-64.8327,-8.21967
"ACB",1211,559,652,53.4172,-67.75762,-14.34042
"KHV",1270,707,563,69.09083,-57.02642,12.06441
"KHV",1294,688,606,66.34287,-62.15437,4.1885
"KHV",1252,630,622,59.22986,-65.22141,-5.99155
"KHV",1340,891,449,86.29154,-46.83302,39.45852
"KHV",1274,613,661,59.06879,-67.26997,-8.20118
"KHV",1292,613,679,58.2309,-69.92809,-11.69719
"KHV",1311,701,610,67.91707,-62.46917,5.4479
"KHV",1289,735,554,70.7429,-57.43711,13.30579
"KHV",1279,760,519,73.32071,-54.07187,19.24884
"KHV",1319,702,617,67.22382,-63.19911,4.02471
"KHV",1302,765,537,74.01153,-55.24031,18.77122
"KHV",1259,715,544,70.88398,-54.64524,16.23874
"KHV",1298,808,490,77.66281,-50.93144,26.73137
"KHV",1337,824,513,80.59262,-52.15207,28.44055
"KHV",1319,727,592,71.10503,-60.01182,11.09321
"KHV",1240,611,629,58.91335,-64.30874,-5.39539
"KHV",1276,565,711,54.29375,-72.66566,-18.37191
"ACB",1289,744,545,75.33427,-54.18427,21.15
"ACB",1270,696,574,69.15191,-58.37926,10.77265
"ACB",1212,683,529,69.56522,-52.92504,16.64018
"ACB",1268,582,686,57.13271,-69.22308,-12.09037
"KHV",1325,943,382,91.667,-40.04323,51.62377
"KHV",1310,718,592,68.72222,-60.91517,7.80705
"KHV",1374,941,433,91.91812,-44.83906,47.07906
"KHV",1239,569,670,55.20197,-67.85662,-12.65465
"KHV",1371,959,412,93.5092,-42.70968,50.79952
"KHV",1333,826,507,80.58376,-51.77362,28.81014
"KHV",1367,659,708,62.44573,-72.68936,-10.24363
"KHV",1314,828,486,80.92603,-49.61375,31.31228
"KHV",1323,813,510,80.20882,-52.32063,27.88819
"KHV",1382,936,446,91.2293,-46.06469,45.16461
"KHV",1262,711,551,68.71411,-56.69836,12.01575
"KHV",1320,660,660,63.04158,-67.52916,-4.48758
"KHV",1272,600,672,58.20625,-68.08882,-9.88257
"KHV",1291,793,498,77.37759,-50.8565,26.52109
"KHV",1245,671,574,65.10082,-58.48356,6.61726
"KHV",1269,605,664,58.15356,-67.70343,-9.54987
"KHV",1311,672,639,62.96174,-66.80375,-3.84201
"KHV",1336,870,466,85.65157,-47.70429,37.94728
"KHV",1366,939,427,92.29023,-43.85344,48.43679
"KHV",1284,794,490,77.60161,-49.79351,27.8081
"KHV",1307,796,511,78.16113,-52.07382,26.08731
"PEL",1281,683,598,66.96173,-60.23731,6.72442
"PEL",1215,391,824,35.28764,-85.01412,-49.72648
"ACB",1220,602,618,60.33374,-62.57986,-2.24612
"PEL",1225,449,776,44.81786,-77.50258,-32.68472
"PEL",1255,685,570,67.7496,-57.78902,9.96058
"PEL",1207,529,678,52.45222,-67.81523,-15.36301
"ACB",1200,677,523,67.40487,-52.98564,14.41923
"ACB",1264,661,603,62.96134,-62.85743,0.10391
"ACB",1236,636,600,61.8026,-61.88774,-0.0851400000000001
"KHV",1347,852,495,86.14672,-49.1227,37.02402
"KHV",1352,913,439,89.47565,-45.03819,44.43746
"KHV",1318,805,513,78.03721,-52.9211,25.11611
"KHV",1338,849,489,82.40743,-50.36147,32.04596
"KHV",1343,765,578,74.05794,-59.12033,14.93761
"KHV",1236,700,536,67.06388,-55.85497,11.20891
"KHV",1326,758,568,74.77415,-57.50819,17.26596
"KHV",1315,737,578,73.62796,-57.6792,15.94876
"KHV",1339,897,442,87.83112,-45.28987,42.54125
"KHV",1315,974,341,97.90845,-33.98988,63.91857
"KHV",1297,672,625,64.91115,-63.47845,1.4327
"KHV",1266,707,559,69.36853,-56.78267,12.58586
"KHV",1285,673,612,65.73654,-61.89127,3.84527
"KHV",1345,919,426,90.38331,-43.65575,46.72756
"KHV",1350,781,569,75.69282,-58.66531,17.02751
"KHV",1324,815,509,80.42027,-51.47194,28.94833
"KHV",1317,849,468,83.01383,-48.28805,34.72578
"ACB",1235,563,672,56.35541,-67.40233,-11.04692
"ACB",1317,757,560,74.5178,-56.61674,17.90106
"PEL",1232,670,562,65.92883,-56.94118,8.98765
"PEL",1262,722,540,71.96142,-54.17966,17.78176
"PEL",1246,591,655,59.07212,-65.39204,-6.31992
"CDX",1294,757,537,73.32467,-54.90852,18.41615
"CDX",1313,567,746,54.67088,-75.72824,-21.05736
"CDX",1311,812,499,79.9486,-50.46126,29.48734
"CDX",1323,737,586,70.06064,-60.60267,9.45797
"CDX",1285,675,610,66.45104,-61.54615,4.90489
"CDX",1338,668,670,63.81981,-68.63343,-4.81362
"CDX",1290,852,438,82.69917,-45.54324,37.15593
"CDX",1296,774,522,76.20645,-53.05945,23.147
"CDX",1314,766,548,74.28443,-56.24254,18.04189
"CDX",1324,748,576,73.16836,-58.40488,14.76348
"CDX",1381,879,502,85.16526,-52.11639,33.04887
"CDX",1295,752,543,73.78879,-55.33347,18.45532
"CDX",1327,785,542,76.71636,-55.24845,21.46791
"CDX",1316,670,646,64.16381,-66.15365,-1.98984
"CDX",1304,813,491,78.43815,-51.0568,27.38135
"CDX",1301,677,624,64.74208,-64.24425,0.49783
"CDX",1290,761,529,74.36331,-54.00544,20.35787
"CDX",1292,645,647,61.23259,-66.75466,-5.52207
"CDX",1276,710,566,69.23681,-57.42212,11.81469
"CDX",1309,714,595,68.86848,-61.21735,7.65113
"GBR",1297,562,735,56.18024,-73.7094,-17.52916
"IBS",1415,855,560,86.38824,-55.87275,30.51549
"IBS",1340,674,666,68.82145,-66.26759,2.55386
"IBS",1388,938,450,97.11475,-43.69631,53.41844
"IBS",1246,672,574,67.15913,-58.49315,8.66598
"IBS",1300,350,950,32.87003,-96.00633,-63.1363
"IBS",1267,668,599,67.81377,-60.34421,7.46956
"IBS",1283,521,762,49.33671,-78.1301,-28.79339
"IBS",1335,633,702,58.89558,-72.96948,-14.0739
"IBS",1350,762,588,72.3267,-61.21052,11.11618
"IBS",1309,582,727,57.70796,-73.22613,-15.51817
"IBS",1388,1079,309,110.74355,-30.0542,80.68935
"IBS",1278,590,688,56.05387,-70.65594,-14.60207
"IBS",1400,748,652,75.98165,-64.91098,11.07067
"CDX",1316,628,688,60.2326,-70.22903,-9.99643
"PEL",1271,442,829,42.73711,-83.43,-40.69289
"PEL",1341,685,656,67.54034,-66.50959,1.03075
"ACB",1212,487,725,45.35402,-75.2115,-29.85748
"ACB",1272,475,797,44.90055,-81.68533,-36.78478
"PEL",1223,556,667,55.59416,-66.4997,-10.90554
"PEL",1238,634,604,63.239,-60.62266,2.61634
"PEL",1329,858,471,88.01975,-46.29102,41.72873
"PEL",1239,399,840,39.21506,-84.35039,-45.13533
"PEL",1241,619,622,59.70198,-63.6188,-3.91682
"PEL",1221,526,695,52.56192,-69.32602,-16.7641
"PEL",1232,597,635,59.82617,-63.17155,-3.34538
"PEL",1232,482,750,47.0615,-75.66934,-28.60784
"PEL",1256,531,725,51.33722,-73.25106,-21.91384
"PEL",1306,498,808,47.56123,-81.83516,-34.27393
"PEL",1294,619,675,62.21684,-66.9803,-4.76346
"ACB",1275,701,574,73.53888,-55.92575,17.61313
"ACB",1287,699,588,70.08727,-59.24449,10.84278
"ACB",1273,470,803,44.00549,-82.62981,-38.62432
"ACB",1226,592,634,56.46426,-65.14783,-8.68357
"PEL",1207,445,762,44.72771,-75.89766,-31.16995
"PEL",1324,708,616,69.09923,-62.29606,6.80317
"PEL",1267,626,641,62.15325,-64.01443,-1.86118
"PEL",1267,620,647,62.14306,-64.45925,-2.31619
"PEL",1215,592,623,58.48106,-62.85448,-4.37342
"PEL",1243,547,696,53.71571,-69.87164,-16.15593
"PEL",1275,588,687,58.15865,-68.97116,-10.81251
"PEL",1257,670,587,66.13507,-59.78714,6.34793
"ACB",1252,652,600,61.8658,-62.33423,-0.46843
"ACB",1299,737,562,73.06578,-57.66963,15.39615
"ACB",1293,422,871,39.79377,-88.70856,-48.91479
"PEL",1294,734,560,71.70033,-56.6421,15.05823
"ACB",1215,438,777,40.18029,-80.36647,-40.18618
"ACB",1263,532,731,54.97471,-72.33333,-17.35862
"ACB",1277,582,695,55.4924,-71.54265,-16.05025
"ACB",1311,719,592,73.15786,-58.65468,14.50318
"ACB",1329,654,675,67.36052,-66.37494,0.98558
"ACB",1251,673,578,66.62726,-59.01442,7.61284
"ACB",1236,662,574,67.39043,-57.32131,10.06912
"ACB",1250,663,587,66.32393,-59.48059,6.84334
"ACB",1270,735,535,69.49846,-56.62751,12.87095
"ACB",1284,657,627,63.96567,-64.74847,-0.7828
"ACB",1197,411,786,38.26258,-81.08036,-42.81778
"ACB",1197,650,547,65.22597,-55.47497,9.751
"ACB",1275,581,694,56.16221,-70.86349,-14.70128
"PEL",1251,721,530,68.71961,-55.71165,13.00796
"PEL",1251,657,594,66.55837,-58.80275,7.75562
"CDX",1280,741,539,72.98119,-54.70134,18.27985
"CDX",1313,765,548,74.71838,-56.1832,18.53518
"CDX",1271,737,534,71.21648,-55.09853,16.11795
"CDX",1270,705,565,68.83575,-57.51681,11.31894
"CDX",1351,888,463,87.13668,-47.13473,40.00195
"CDX",1313,809,504,79.95191,-50.62807,29.32384
"CDX",1248,661,587,64.70261,-59.86079,4.84182
"CDX",1305,782,523,76.82667,-53.09253,23.73414
"CDX",1285,606,679,59.51089,-68.49642,-8.98553
"CDX",1317,843,474,83.01845,-48.29441,34.72404
"CDX",1302,777,525,76.07542,-53.66493,22.41049
"CDX",1296,767,529,75.042,-53.7597,21.2823
"CDX",1282,665,617,63.15631,-64.37853,-1.22222
"CDX",1342,816,526,80.98492,-53.05756,27.92736
"CDX",1333,929,404,93.30339,-40.60466,52.69873
"CDX",1287,781,506,76.17476,-51.78953,24.38523
"CDX",1262,653,609,63.78005,-61.98897,1.79108
"CDX",1326,893,433,86.66569,-45.07111,41.59458
"CDX",1290,708,582,69.11441,-58.91192,10.20249
"CDX",1351,788,563,76.05794,-58.24373,17.81421
"CDX",1281,772,509,75.27371,-52.16682,23.10689
"CDX",1293,768,525,76.35927,-52.58014,23.77913
"CDX",1333,927,406,89.92862,-42.54613,47.38249
"CDX",1290,745,545,73.67069,-55.18969,18.481
"CDX",1326,660,666,63.5865,-68.14606,-4.55956
"CDX",1309,896,413,87.66606,-42.69907,44.96699
"CDX",1340,884,456,86.198,-47.14434,39.05366
"CDX",1251,628,623,61.36471,-62.90244,-1.53773
"CDX",1305,699,606,69.00465,-61.18428,7.82037
"CDX",1317,867,450,84.90218,-45.97473,38.92745
"CDX",1287,807,480,78.62705,-48.98677,29.64028
"CDX",1217,648,569,65.65634,-56.65887,8.99747
"CDX",1279,744,535,73.63042,-54.06659,19.56383
"CDX",1306,758,548,73.65084,-56.06443,17.58641
"CDX",1371,978,393,97.79379,-39.80538,57.98841
"ACB",1239,712,527,66.14244,-56.67898,9.46346
"ACB",1261,574,687,53.4336,-71.75882,-18.32522
"PEL",1247,636,611,62.52036,-61.79123,0.72913
"ACB",1283,459,824,43.23649,-83.74857,-40.51208
"ACB",1278,499,779,47.49993,-80.18955,-32.68962
"ACB",1247,607,640,60.7778,-64.74735,-3.96955
"ACB",1274,697,577,69.71112,-57.921,11.79012
"ACB",1273,549,724,51.62248,-74.83605,-23.21357
"ACB",1298,464,834,43.94734,-85.39436,-41.44702
"ACB",1180,428,752,40.025,-77.60329,-37.57829
"ACB",1185,523,662,48.88168,-68.93016,-20.04848
"ACB",1300,653,647,64.55626,-65.34766,-0.7914
"GWD",1208,593,615,55.45931,-64.75333,-9.29402
"GWD",1268,655,613,65.62558,-61.67129,3.95429
"GWD",1211,578,633,54.03804,-66.26506,-12.22702
"GWD",1244,815,429,80.13964,-44.57096,35.56868
"ACB",1227,527,700,48.81873,-73.30388,-24.48515
"ACB",1260,527,733,52.81621,-73.34719,-20.53098
"ACB",1206,701,505,70.60376,-50.61569,19.98807
"ACB",1232,654,578,62.05817,-60.99156,1.06661
"ACB",1241,517,724,48.9922,-74.96086,-25.96866
"ACB",1242,485,757,45.79931,-77.6935,-31.89419
"ACB",1261,674,587,68.91289,-58.6782,10.23469
"ACB",1257,669,588,63.25318,-62.08304,1.17014
"ACB",1238,495,743,45.66951,-77.33727,-31.66776
"PJL",1333,650,683,62.45807,-69.51106,-7.05299
"PJL",1339,637,702,60.21768,-72.11788,-11.9002
"PJL",1299,809,490,77.75783,-50.70109,27.05674
"PJL",1336,889,447,85.68655,-46.60191,39.08464
"ACB",1241,533,708,51.38357,-72.30403,-20.92046
"ACB",1203,551,652,54.58544,-66.22567,-11.64023
"ACB",1175,537,638,50.76796,-66.72215,-15.95419
"ACB",1244,620,624,58.53588,-65.25993,-6.72405
"ACB",1254,551,703,51.29952,-72.89779,-21.59827
"ACB",1258,668,590,65.76679,-60.63502,5.13177
"ACB",1195,530,665,50.84225,-68.41769,-17.57544
