"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CLM",8700,4636,4064,236.802294977,-209.59346947,27.208825507
"CLM",8649,4463,4186,223.893043077,-215.21719792,8.675845157
"CLM",8766,4399,4367,227.961716414,-223.27100416,4.690712254
"CLM",8731,4709,4022,227.60247864,-220.53617648,7.06630216
"CLM",8782,4481,4301,223.77186712,-226.08262379,-2.31075667
"CLM",8764,4949,3815,254.478784257,-194.50074268,59.978041577
"CLM",8600,4201,4399,208.767929444,-229.89116552,-21.123236076
"CLM",8746,4452,4294,227.799774144,-217.21427072,10.585503424
"CLM",8774,4631,4143,235.32976304,-216.56560733,18.76415571
"CLM",8626,4646,3980,222.806882674,-216.55279858,6.254084094
"CLM",8826,4669,4157,239.957759277,-210.68987042,29.267888857
"PUR",8791,4815,3976,246.943042327,-201.47994572,45.463096607
"PUR",8589,4262,4327,207.565674957,-227.04400418,-19.478329223
"PUR",8694,4379,4315,232.830611727,-214.93892622,17.891685507
"PUR",8693,4013,4680,185.389153757,-255.18414548,-69.794991723
"PUR",8701,4407,4294,214.580669157,-224.91086913,-10.330199973
"PUR",8647,4917,3730,256.762489714,-190.32597406,66.436515654
"PUR",8843,4813,4030,231.93907713,-221.23275724,10.70631989
"PUR",8849,4443,4406,233.392039857,-220.90068748,12.491352377
"PUR",8632,4792,3840,225.807164214,-211.31306486,14.494099354
"PUR",8797,5035,3762,259.791757494,-194.84910232,64.942655174
"GBR",8837,4304,4533,219.576422114,-231.78847646,-12.212054346
"CLM",8710,4360,4350,211.47081357,-228.04184509,-16.57103152
"CLM",8520,3898,4622,185.295762014,-246.92980506,-61.634043046
"CLM",8670,4168,4502,211.718642557,-232.41774943,-20.699106873
"CLM",8786,4765,4021,246.239043587,-200.24292594,45.996117647
"CLM",8818,4471,4347,231.118046507,-217.57916813,13.538878377
"CLM",8700,3970,4730,194.069578037,-246.19577153,-52.126193493
"CLM",8619,4468,4151,226.319747514,-217.41196556,8.907781954
"CLM",8783,4816,3967,261.557116114,-192.83689236,68.720223754
"CLM",8765,4558,4207,212.120536094,-234.20221252,-22.081676426
"CLM",8776,4988,3788,251.088656344,-196.91328362,54.175372724
"CLM",8704,4548,4156,226.909414474,-219.84070668,7.068707794
"CLM",8679,4233,4446,197.542386244,-245.93753172,-48.395145476
"CLM",8690,4192,4498,184.125221687,-257.58590534,-73.460683653
"CLM",8542,4650,3892,241.877552707,-197.55151983,44.326032877
"CLM",8710,4664,4046,244.712708644,-203.12562802,41.587080624
"CLM",8763,4590,4173,224.680103927,-221.84827352,2.831830407
"CLM",8638,4706,3932,246.305838064,-195.49397746,50.811860604
"CLM",8668,4398,4270,219.169145857,-220.27892573,-1.109779873
"CLM",8736,4056,4680,211.557335284,-232.83069853,-21.273363246
"CLM",8796,4114,4682,194.843930557,-247.66376428,-52.819833723
"CLM",8741,4676,4065,247.053785227,-202.51439002,44.539395207
"CLM",8716,3784,4932,190.624045344,-257.18547062,-66.561425276
"CLM",8802,3921,4881,202.122028657,-248.99298213,-46.870953473
"CLM",8762,4498,4264,212.576333657,-234.59667183,-22.020338173
"CLM",8822,4748,4074,256.692561994,-200.38246512,56.310096874
"CLM",8669,4172,4497,191.877063457,-248.28105373,-56.403990273
"CLM",8600,4871,3729,255.226812714,-184.355812,70.871000714
"PUR",8427,4047,4380,191.00110834,-238.17982513,-47.17871679
"PUR",8664,4463,4201,230.85706317,-210.14228423,20.71477894
"PUR",8916,4632,4284,244.273820157,-213.65348798,30.620332177
"PUR",8687,4474,4213,213.731844507,-235.84335598,-22.111511473
"PUR",8853,4569,4284,233.7044775,-213.9138622,19.7906153
"PUR",8518,4315,4203,215.250961227,-220.22423632,-4.973275093
"PUR",8642,4181,4461,221.692592664,-217.29219516,4.400397504
"PUR",8637,4363,4274,221.031293227,-219.50563202,1.525661207
"PUR",8798,3925,4873,193.678571044,-254.28669512,-60.608124076
"PUR",8656,4500,4156,226.371547227,-215.42024922,10.951298007
"PUR",8762,4279,4483,218.610762794,-231.26319992,-12.652437126
"CLM",8781,4119,4662,206.873377587,-242.04874889,-35.175371303
"CLM",8925,4753,4172,237.330204877,-217.68340287,19.646802007
"CLM",8639,4746,3893,223.980384687,-213.46348594,10.516898747
"CLM",8731,4956,3775,249.941350107,-194.21897708,55.722373027
"CLM",8751,4424,4327,202.220405907,-245.58991788,-43.369511973
"CLM",8699,4395,4304,211.389547444,-234.14524882,-22.755701376
"CLM",8851,4520,4331,226.146861927,-221.91202627,4.234835657
"CLM",8758,4228,4530,213.882116094,-234.65688672,-20.774770626
"CLM",8761,4370,4391,209.997985887,-237.21215324,-27.214167353
"CLM",8767,4794,3973,247.2746098,-198.35531335,48.91929645
"CLM",8814,4593,4221,263.680031777,-192.66628982,71.013741957
"CLM",8530,4541,3989,228.572839457,-206.61745838,21.955381077
"CLM",8768,5421,3347,287.919521627,-169.15461992,118.764901707
"CLM",8629,4781,3848,246.957548927,-197.33046147,49.627087457
"CLM",8635,4779,3856,250.5668403,-192.63193398,57.93490632
"CLM",8657,4488,4169,216.964793757,-223.31233478,-6.347541023
"CLM",8792,4187,4605,219.027974157,-231.83160008,-12.803625923
"CLM",8689,4254,4435,203.925488327,-237.80594962,-33.880461293
"CLM",8711,4478,4233,229.024244737,-215.28793722,13.736307517
"CLM",8717,4556,4161,223.844732064,-216.29817126,7.546560804
"CLM",8474,3971,4503,197.621517857,-237.58770383,-39.966185973
"CLM",8842,4558,4284,236.797560387,-218.63205429,18.165506097
"CLM",8649,4202,4447,210.575974407,-232.08010587,-21.504131463
"CLM",8861,4967,3894,261.417120087,-192.65175409,68.765365997
"CLM",8829,4046,4783,191.414167594,-258.41440932,-67.000241726
"CLM",8875,4561,4314,254.63096969,-208.76572908,45.86524061
"CLM",8758,4300,4458,225.801246027,-221.16872462,4.632521407
"CLM",8698,4144,4554,206.427647714,-240.04318546,-33.615537746
"CLM",8492,4340,4152,201.437971827,-231.19059102,-29.752619193
"CLM",8707,3862,4845,181.034857914,-258.40499456,-77.370136646
"IBS",8778,4346,4432,213.543139777,-236.64967732,-23.106537543
"IBS",8794,4328,4466,219.648435064,-229.55744516,-9.909010096
"IBS",8759,4686,4073,227.134616557,-221.32794368,5.806672877
"IBS",8678,4010,4668,196.29348949,-247.89925028,-51.60576079
"IBS",8673,4812,3861,252.449835057,-192.45152038,59.998314677
"IBS",9041,5144,3897,293.965577824,-176.06275216,117.902825664
"IBS",8671,4484,4187,221.463953514,-221.87376196,-0.409808446
"IBS",8784,4363,4421,217.076280507,-230.96947888,-13.893198373
"IBS",8807,4435,4372,223.409373874,-227.76485078,-4.355476906
"IBS",8836,5282,3554,271.011093614,-179.07256086,91.938532754
"IBS",8748,4609,4139,255.758512457,-197.13472788,58.623784577
"IBS",8773,4888,3885,254.598457627,-194.20067332,60.397784307
"IBS",8868,4212,4656,216.214261574,-237.81349948,-21.599237906
"IBS",8766,4312,4454,209.187365574,-238.93081438,-29.743448806
"IBS",8891,4889,4002,248.081722694,-209.34027392,38.741448774
"IBS",8986,4281,4705,223.777074014,-239.98654856,-16.209474546
"IBS",8821,4491,4330,238.136100414,-219.47240806,18.663692354
"IBS",8673,4578,4095,239.32752927,-208.29730604,31.03022323
"IBS",8753,4407,4346,213.101458307,-232.40913658,-19.307678273
"IBS",8772,4989,3783,257.8999623,-195.63588949,62.26407281
"IBS",8851,4409,4442,214.771518414,-240.45674096,-25.685222546
"IBS",8683,4718,3965,231.589858627,-214.72186967,16.867988957
"IBS",8846,4734,4112,243.114151824,-209.10780806,34.006343764
"IBS",8829,4668,4161,229.258918694,-223.80481752,5.454101174
"CLM",8730,4152,4578,207.050488057,-238.95881788,-31.908329823
"CLM",8455,4316,4139,219.542853607,-209.85623528,9.686618327
"CLM",8604,4471,4133,216.243462327,-216.25357567,-0.0101133430000001
"PEL",8595,4347,4248,222.995726894,-215.66345632,7.332270574
"PEL",8662,4175,4487,214.292488944,-229.60506922,-15.312580276
"PEL",8679,4402,4277,225.370902064,-217.08051036,8.290391704
"PEL",8613,4291,4322,214.945063144,-225.85598532,-10.910922176
"PEL",8671,4207,4464,205.271898357,-234.44871723,-29.176818873
"PEL",8714,4370,4344,219.797173194,-225.54578222,-5.748609026
"PJL",8658,4112,4546,205.321724814,-238.17931096,-32.857586146
"PJL",8644,4624,4020,218.407558157,-218.29199408,0.115564077
"PJL",8707,4245,4462,215.491364377,-229.27728322,-13.785918843
"PJL",8617,4305,4312,199.34264797,-233.91814054,-34.57549257
"KHV",8646,4490,4156,231.24130887,-210.48355089,20.75775798
"KHV",8677,4194,4483,213.825362357,-227.91696888,-14.091606523
"KHV",8484,4297,4187,218.753900627,-216.22071577,2.533184857
"KHV",8766,4550,4216,244.168322827,-204.14648122,40.021841607
"KHV",8618,3971,4647,204.684592827,-237.05097472,-32.366381893
"KHV",8535,3756,4779,197.507359927,-240.54953627,-43.042176343
"IBS",8740,4620,4120,246.205646244,-202.96515722,43.240489024
"IBS",8706,4293,4413,206.252681514,-241.12067846,-34.867996946
"IBS",8812,4782,4030,260.815668074,-194.65912158,66.156546494
"IBS",8837,4634,4203,236.323691824,-216.87763288,19.446058944
"IBS",8834,4929,3905,239.98974789,-210.23495058,29.75479731
"IBS",8907,4504,4403,228.780320124,-224.83776546,3.942554664
"IBS",8743,4155,4588,190.001966177,-251.54933812,-61.547371943
"IBS",8857,4124,4733,208.278690544,-243.10729962,-34.828609076
"IBS",8844,4612,4232,253.553091814,-205.91353586,47.639555954
"IBS",8607,4376,4231,226.780389494,-212.18553182,14.594857674
"IBS",8772,4156,4616,219.859075857,-231.75579958,-11.896723723
"IBS",8731,4327,4404,209.30757037,-234.87559204,-25.56802167
"IBS",8754,4561,4193,246.388780164,-207.23324756,39.155532604
"IBS",8812,4180,4632,232.533915264,-222.50576766,10.028147604
"IBS",8633,4802,3831,224.720402404,-212.11755952,12.602842884
"IBS",8867,4675,4192,234.360383307,-219.09486168,15.265521627
"IBS",8675,4287,4388,225.874477014,-219.51204246,6.362434554
"IBS",8791,5021,3770,271.275854587,-181.78096679,89.494887797
"IBS",8663,4491,4172,218.978742474,-224.76988456,-5.791142086
"IBS",8792,4466,4326,224.216231537,-226.85671093,-2.640479393
"IBS",8747,4147,4600,183.990146494,-259.12000732,-75.129860826
"IBS",8816,4627,4189,251.853342007,-201.82457998,50.028762027
"IBS",8722,4549,4173,226.733162687,-220.89937204,5.833790647
"IBS",8691,4823,3868,246.879866144,-199.64380602,47.236060124
"IBS",8902,5271,3631,291.260755574,-175.08985748,116.170898094
"IBS",8629,3954,4675,184.076584044,-251.39116542,-67.314581376
"IBS",8750,3849,4901,174.389972264,-274.19065046,-99.800678196
"IBS",8665,4442,4223,216.500227854,-223.14871012,-6.648482266
"IBS",8934,4677,4257,247.736860414,-209.73800716,37.998853254
"IBS",8828,4640,4188,231.160512417,-218.71643498,12.444077437
"IBS",8825,4735,4090,253.314348894,-200.84967342,52.464675474
"IBS",8680,4278,4402,219.320208344,-224.29149872,-4.971290376
"IBS",8854,4219,4635,202.415506907,-249.65711558,-47.241608673
"IBS",8855,4286,4569,223.722503057,-226.61922478,-2.896721723
"IBS",8905,4874,4031,255.745788644,-203.53267632,52.213112324
"IBS",8895,4528,4367,230.551913474,-221.99293036,8.558983114
"IBS",8719,4719,4000,220.716167327,-225.21740382,-4.501236493
"IBS",8786,4801,3985,261.214001397,-192.92193164,68.292069757
"IBS",8866,4159,4707,216.424909464,-240.13888366,-23.713974196
"IBS",8841,4878,3963,259.915607494,-197.39903632,62.516571174
"IBS",8785,4474,4311,218.769635457,-233.99942128,-15.229785823
"IBS",9006,5229,3777,276.61341286,-186.5425518,90.07086106
"IBS",8717,4468,4249,219.463402887,-225.50906704,-6.045664153
"IBS",8839,4870,3969,257.315627377,-197.98437532,59.331252057
"IBS",8719,4245,4474,215.215326627,-232.50734652,-17.292019893
"IBS",8719,5321,3398,277.437595327,-173.20428392,104.233311407
"IBS",8790,4816,3974,256.230313744,-196.67607772,59.554236024
"IBS",8794,4424,4370,218.343046687,-229.90478102,-11.561734333
"IBS",8814,4592,4222,226.692167827,-226.55168712,0.140480707
"IBS",8611,4547,4064,225.413447927,-211.31575622,14.097691707
"IBS",8735,5116,3619,263.497116357,-186.01055968,77.486556677
"IBS",8766,4471,4295,239.433709664,-212.08463966,27.349070004
"IBS",8966,4308,4658,209.463766837,-250.47828484,-41.014518003
"IBS",8873,4438,4435,236.001956624,-220.11349166,15.888464964
"IBS",8734,4536,4198,221.9338137,-227.4364663,-5.5026526
"IBS",8782,4702,4080,243.389736504,-205.04881022,38.340926284
"IBS",8810,4621,4189,214.078594727,-229.28396292,-15.205368193
"IBS",8765,4273,4492,214.873659007,-232.93513352,-18.061474513
"IBS",8754,4854,3900,255.362435344,-192.43053272,62.931902624
"IBS",8696,4399,4297,217.23007529,-231.84609543,-14.61602014
"IBS",8863,4850,4013,259.137885764,-201.12112176,58.016764004
"IBS",8801,4784,4017,241.030390674,-210.05914908,30.971241594
"IBS",8716,3945,4771,198.07544824,-249.23556598,-51.16011774
"IBS",8799,4065,4734,198.385367544,-251.83900542,-53.453637876
"IBS",8851,4790,4061,246.355919114,-207.22223096,39.133688154
"IBS",8714,4832,3882,228.424486987,-213.69906664,14.725420347
"IBS",8630,4016,4614,194.024339007,-247.49181478,-53.467475773
"IBS",8775,4374,4401,226.004265004,-225.64659992,0.357665084
"IBS",8697,4394,4303,206.159137427,-233.92274942,-27.763611993
"IBS",8795,5179,3616,266.611137214,-188.26794226,78.343194954
"GBR",8748,4467,4281,213.155691494,-227.32592422,-14.170232726
"GBR",8835,4554,4281,229.095460627,-221.77502672,7.320433907
"GBR",8812,4886,3926,244.283135634,-205.47958428,38.803551354
"CDX",8613,4213,4400,218.326347014,-222.37373726,-4.047390246
"CDX",8683,4468,4215,234.182729444,-210.23846982,23.944259624
"CDX",8718,4320,4398,221.402090514,-224.11658436,-2.714493846
"CDX",8557,4126,4431,209.834405464,-229.74591346,-19.911507996
"CDX",8610,4332,4278,227.845205827,-214.32510647,13.520099357
"CDX",8781,4345,4436,234.943461414,-213.65831146,21.285149954
"CDX",8747,4267,4480,229.01375674,-219.82048233,9.19327441
"CDX",8567,4007,4560,202.110934727,-234.23636912,-32.125434393
"CDX",8677,4267,4410,226.376375014,-216.5018542,9.874520814
"CDX",8413,3963,4450,197.912798027,-232.78635967,-34.873561643
"CDX",8596,4530,4066,236.759749127,-206.13272247,30.627026657
"CDX",8758,4026,4732,206.607864357,-243.14470538,-36.536841023
"CDX",8693,4088,4605,212.860492357,-230.75247883,-17.891986473
"CDX",8710,4135,4575,208.642880557,-236.39435818,-27.751477623
"CDX",8643,3713,4930,196.35002404,-244.77901333,-48.42898929
"CDX",8692,4504,4188,243.277333014,-205.30971706,37.967615954
"CDX",8528,4572,3956,230.279482127,-204.24300657,26.036475557
"CDX",8682,4184,4498,215.611787314,-229.55690046,-13.945113146
"CDX",8692,4339,4353,230.161845957,-214.08680343,16.075042527
"CDX",8593,4381,4212,228.383173457,-210.90235543,17.480818027
"CDX",8630,4222,4408,212.079181357,-231.24726648,-19.168085123
"CDX",8582,4208,4374,210.77267704,-227.13531993,-16.36264289
"KHV",8739,3977,4762,220.582840244,-230.14151942,-9.558679176
"KHV",8567,4421,4146,221.70351044,-215.29421918,6.40929126
"KHV",8693,4041,4652,214.948450427,-231.57513967,-16.626689243
"KHV",8595,4519,4076,232.237368257,-204.29352718,27.943841077
"KHV",8631,4476,4155,227.731655474,-215.61583228,12.115823194
"KHV",8626,4590,4036,247.711104457,-199.31076643,48.400338027
"KHV",8707,3628,5079,193.323493857,-250.91434988,-57.590856023
"KHV",8528,4482,4046,245.103078427,-195.69126097,49.411817457
"KHV",8776,4392,4384,235.992974314,-214.71627236,21.276701954
"KHV",8560,4745,3815,244.476141874,-193.20905338,51.267088494
"KHV",8706,4435,4271,227.70217814,-217.77126853,9.93090961
"KHV",8598,4346,4252,228.532222314,-214.98766046,13.544561854
"KHV",8647,4279,4368,218.815494257,-224.38138598,-5.565891723
"KHV",8662,4484,4178,250.631502707,-195.20156347,55.429939237
"KHV",8672,4381,4291,231.304841637,-214.12017444,17.184667197
"KHV",8563,4280,4283,219.615377227,-218.70950217,0.905875057
"KHV",8605,4292,4313,228.100339314,-214.30936326,13.790976054
"KHV",8558,4301,4257,220.794277844,-216.14178412,4.652493724
"KHV",8662,4263,4399,223.570935414,-219.61774546,3.953189954
"KHV",8568,4043,4525,215.712207727,-220.77830572,-5.066097993
"KHV",8656,4474,4182,229.324327657,-210.42179503,18.902532627
"KHV",8538,4357,4181,225.361262527,-211.79363787,13.567624657
"KHV",8628,4547,4081,239.950453227,-201.84512467,38.105328557
"KHV",8710,4337,4373,232.514975557,-213.17850678,19.336468777
"KHV",8522,3693,4829,195.615478857,-241.15846903,-45.542990173
"KHV",8624,4358,4266,230.389199827,-210.37395047,20.015249357
"KHV",8721,4557,4164,238.036735127,-210.00309547,28.033639657
"KHV",8669,4352,4317,220.593545644,-222.22628392,-1.632738276
"KHV",8683,4337,4346,222.353368044,-223.09765152,-0.744283476
"KHV",8675,4308,4367,234.079605727,-209.58471292,24.494892807
"KHV",8688,4135,4553,215.994260814,-230.12635706,-14.132096246
"KHV",8716,4872,3844,267.977020657,-185.54317928,82.433841377
"KHV",8645,4260,4385,224.05986544,-218.96931918,5.09054626
"KHV",8599,3946,4653,215.998726414,-225.25780016,-9.259073746
"ACB",8498,4540,3958,239.269210077,-196.45881782,42.810392257
"ACB",8373,4369,4004,208.21441883,-219.14935954,-10.93494071
"ACB",8303,3862,4441,190.980565407,-231.47948117,-40.498915763
"ACB",8367,4425,3942,224.91594003,-205.35819674,19.55774329
"ACB",8429,4351,4078,221.434088407,-211.01472857,10.419359837
"ACB",8289,4605,3684,224.308035667,-201.85810837,22.449927297
"ACB",8378,4508,3870,234.523794617,-194.17254748,40.351247137
"ACB",8396,4631,3765,225.041132537,-203.64465723,21.396475307
"PEL",8695,4316,4379,212.107891624,-230.08473668,-17.976845056
"PEL",8617,4785,3832,246.064909814,-193.79542416,52.269485654
"ACB",8200,4344,3856,214.54044134,-203.49559053,11.04485081
"ACB",8367,4458,3909,218.51043564,-209.07118483,9.43925081
"ACB",8326,4266,4060,212.052583307,-211.61608417,0.436499137
"ACB",8419,4596,3823,233.16310655,-193.53147959,39.63162696
"ACB",8374,4234,4140,202.671434677,-224.90662877,-22.235194093
"PEL",8764,4695,4069,246.943204874,-199.55996478,47.383240094
"PEL",8777,4593,4184,234.787203844,-213.89790032,20.889303524
"PEL",8700,4128,4572,206.552534644,-233.62309802,-27.070563376
"PEL",8726,4324,4402,203.695411464,-242.07635426,-38.380942796
"PEL",8702,4507,4195,234.315787057,-212.62607193,21.689715127
"PEL",8569,4279,4290,213.605839537,-224.12157814,-10.515738603
"PEL",8644,4214,4430,202.121122887,-234.59785909,-32.476736203
"PEL",8760,4367,4393,217.646504944,-228.00440012,-10.357895176
"PEL",8698,3810,4888,176.495526087,-263.09390359,-86.598377503
"PEL",8711,3977,4734,190.466452287,-251.43529804,-60.968845753
"PEL",8632,4430,4202,214.4089644,-224.65117858,-10.24221418
"PEL",8665,3903,4762,192.081284957,-247.12012368,-55.038838723
"PEL",8744,4304,4440,225.480889887,-217.99703739,7.483852497
"PEL",8733,4063,4670,193.610665787,-248.48412369,-54.873457903
"PEL",8712,3923,4789,193.246245457,-248.33252153,-55.086276073
"PEL",8755,4534,4221,252.162320757,-201.07971073,51.082610027
"PEL",8733,4380,4353,223.230499174,-218.65836878,4.572130394
"PEL",8643,4460,4183,212.575730887,-224.83805564,-12.262324753
"PEL",8633,3699,4934,179.869107344,-258.23551602,-78.366408676
"PEL",8761,4718,4043,238.921862157,-204.01709673,34.904765427
"PEL",8747,4164,4583,191.814808707,-253.42544853,-61.610639823
"PEL",8678,4348,4330,221.086856374,-219.55408258,1.532773794
"PEL",8745,4310,4435,213.628310857,-229.91077703,-16.282466173
"PEL",8645,3834,4811,184.625597574,-254.22508848,-69.599490906
"ACB",8266,4290,3976,215.52673542,-207.65389108,7.87284434
"ACB",8297,4416,3881,214.467449214,-209.37581876,5.091630454
"PEL",8703,4431,4272,225.723465044,-220.77333342,4.950131624
"PEL",8680,4498,4182,217.664345114,-221.84146216,-4.177117046
"PEL",8693,4353,4340,209.104480544,-232.19918302,-23.094702476
"PEL",8611,4233,4378,218.167102624,-220.71700438,-2.549901756
"PEL",8527,4190,4337,197.42512835,-234.2294582,-36.80432985
"PEL",8666,3896,4770,195.172645244,-245.07412082,-49.901475576
"PEL",8568,3926,4642,187.063165487,-245.72265574,-58.659490253
"PEL",8644,4219,4425,210.313604857,-226.85895398,-16.545349123
"PEL",8834,4373,4461,212.397545277,-232.66171832,-20.264173043
"PEL",8654,4235,4419,209.582921057,-228.00640413,-18.423483073
"PEL",8719,4372,4347,228.932703544,-214.76182692,14.170876624
"PEL",8679,3931,4748,185.906131474,-253.34871148,-67.442580006
"PEL",8725,4650,4075,253.863928744,-193.98007032,59.883858424
"ACB",8406,4415,3991,213.445323127,-212.61874142,0.826581707
"ACB",8289,4521,3768,221.7616578,-200.92206528,20.83959252
"ACB",8595,4676,3919,225.387502727,-211.20486887,14.182633857
"ACB",8450,4481,3969,229.051087387,-205.64369497,23.407392417
"ACB",8321,4156,4165,197.712362357,-223.70814363,-25.995781273
"PEL",8781,4341,4440,228.159993474,-222.26718068,5.892812794
"PEL",8760,4225,4535,206.719274457,-237.41562223,-30.696347773
"PEL",8788,4850,3938,236.3809705,-209.2692347,27.1117358
"PEL",8699,4625,4074,231.742551414,-211.62517506,20.117376354
"PEL",8521,4296,4225,218.866925944,-215.95463602,2.912289924
"PEL",8649,4261,4388,206.975796067,-236.95898239,-29.983186323
"PEL",8690,4362,4328,220.646830544,-227.31115582,-6.664325276
"ACB",8496,4303,4193,202.935159567,-230.24436397,-27.309204403
"ACB",8404,4445,3959,212.844237707,-219.48971867,-6.645480963
"ACB",8469,4563,3906,216.56870644,-215.17085888,1.39784756
"ACB",8324,4083,4241,206.00251327,-217.66923233,-11.66671906
"ACB",8322,4287,4035,213.82233706,-208.08998638,5.73235068
"KHV",8563,4398,4165,224.509293744,-214.30440662,10.204887124
"KHV",8650,4443,4207,223.590465457,-218.36306953,5.227395927
"KHV",8679,3929,4750,199.357025387,-241.64977429,-42.292748903
"KHV",8809,4767,4042,250.450398774,-201.00572818,49.444670594
"KHV",8475,3788,4687,194.796981314,-238.69471896,-43.897737646
"KHV",8495,3549,4946,180.836275857,-253.77199568,-72.935719823
"KHV",8540,4215,4325,214.602696827,-225.00208132,-10.399384493
"KHV",8675,4662,4013,238.482111027,-204.69960127,33.782509757
"KHV",8587,4245,4342,224.604533094,-214.48374662,10.120786474
"KHV",8573,4247,4326,215.91695894,-225.59821574,-9.6812568
"KHV",8592,4468,4124,232.913300044,-207.43067142,25.482628624
"KHV",8721,4683,4038,234.24165474,-208.97520133,25.26645341
"KHV",8616,4385,4231,232.061310927,-207.91793772,24.143373207
"KHV",8634,4458,4176,234.169304544,-207.91892052,26.250384024
"KHV",8653,4183,4470,214.700922727,-228.34496917,-13.644046443
"KHV",8506,3917,4589,194.20461064,-237.43311493,-43.22850429
"KHV",8629,4096,4533,206.518761644,-234.81066832,-28.291906676
"ACB",8431,4240,4191,222.738089514,-210.36296896,12.375120554
"ACB",8308,4377,3931,226.4527178,-200.08458578,26.36813202
"ACB",8261,4408,3853,234.86330536,-188.20225388,46.66105148
"ACB",8382,4167,4215,206.555708627,-221.28513152,-14.729422893
"KHV",8633,4426,4207,240.221115044,-203.60524012,36.615874924
"KHV",8755,3825,4930,198.004192357,-250.33325058,-52.329058223
"KHV",8653,4388,4265,239.219940044,-207.60990582,31.610034224
"KHV",8566,3813,4753,194.535805927,-239.73605757,-45.200251643
"KHV",8666,4561,4105,246.701902544,-202.84004192,43.861860624
"KHV",8634,4332,4302,228.582870957,-213.52278418,15.060086777
"KHV",8682,4190,4492,216.309785044,-229.87640312,-13.566618076
"KHV",8598,4429,4169,237.273417614,-203.09133166,34.182085954
"KHV",8680,4248,4432,223.558990114,-222.14416236,1.414827754
"KHV",8659,4730,3929,252.567356027,-196.71772872,55.849627307
"KHV",8612,4091,4521,210.998218627,-226.70308257,-15.704863943
"KHV",8582,4123,4459,203.648465257,-236.10174063,-32.453275373
"KHV",8628,4377,4251,215.42868834,-223.86642953,-8.43774119
"KHV",8748,4581,4167,233.47553047,-213.51753709,19.95799338
"KHV",8582,4334,4248,222.33122937,-215.08830954,7.24291983
"KHV",8574,4050,4524,205.009442527,-231.51867737,-26.509234843
"KHV",8621,3990,4631,206.204394344,-233.66036542,-27.455971076
"KHV",8671,4518,4153,247.124422314,-199.96093126,47.163491054
"KHV",8791,4307,4484,233.685022274,-220.12214568,13.562876594
"KHV",8725,4391,4334,229.998787344,-213.02430502,16.974482324
"KHV",8681,4661,4020,239.754915014,-204.25076326,35.504151754
"PEL",8740,4158,4582,217.000359664,-228.21103606,-11.210676396
"PEL",8633,3938,4695,184.722080257,-251.44749063,-66.725410373
"ACB",8411,4499,3912,229.272532007,-200.54334097,28.729191037
"PEL",8707,4195,4512,193.111210794,-244.79300812,-51.681797326
"PEL",8819,4302,4517,218.405818457,-228.33790483,-9.932086373
"PEL",8805,4113,4692,206.017714107,-234.81407233,-28.796358223
"ACB",8259,4460,3799,226.36271362,-195.16201438,31.20069924
"ACB",8386,4338,4048,220.118736107,-210.61036017,9.508375937
"ACB",8350,4344,4006,217.625472687,-205.10435342,12.521119267
"KHV",8691,4228,4463,232.778236957,-217.11865508,15.659581877
"KHV",8626,4691,3935,250.290390314,-194.82260906,55.467781254
"KHV",8628,4236,4392,221.875695527,-220.53125582,1.344439707
"KHV",8767,4202,4565,226.230139714,-223.38510726,2.845032454
"KHV",8587,4453,4134,229.217666214,-215.00364226,14.214023954
"KHV",8581,4204,4377,210.927511514,-225.57969506,-14.652183546
"KHV",8619,4282,4337,219.280978957,-223.71167553,-4.430696573
"KHV",8608,4217,4391,217.419900044,-224.93246192,-7.512561876
"KHV",8686,4448,4238,239.860977114,-205.98156616,33.879410954
"KHV",8671,4689,3982,253.913818657,-190.58170358,63.332115077
"KHV",8579,4059,4520,204.878516287,-232.47318259,-27.594666303
"KHV",8629,4006,4623,206.834080757,-230.51694498,-23.682864223
"KHV",8648,4233,4415,213.659894027,-228.58058227,-14.920688243
"KHV",8673,4505,4168,241.33949124,-204.91529803,36.42419321
"KHV",8624,4358,4266,229.99910117,-215.21593314,14.78316803
"KHV",8715,4323,4392,230.319616677,-218.69473052,11.624886157
"KHV",8690,4738,3952,249.721460057,-197.28697603,52.434484027
"ACB",8400,4770,3630,229.654606527,-198.30929457,31.345311957
"ACB",8417,4561,3856,232.830029397,-200.78311033,32.046919067
"PEL",8560,4446,4114,229.933860344,-205.85175402,24.082106324
"PEL",8767,4355,4412,229.537754187,-215.59926594,13.938488247
"PEL",8737,3931,4806,199.443515257,-244.88245363,-45.438938373
"CDX",8591,4371,4220,224.595472714,-214.10750326,10.487969454
"CDX",8582,3906,4676,198.121545927,-242.51712687,-44.395580943
"CDX",8574,4276,4298,224.611640544,-214.77127842,9.840362124
"CDX",8705,3983,4722,210.281155327,-235.41290162,-25.131746293
"CDX",8629,4357,4272,223.124035027,-218.57399372,4.550041307
"CDX",8687,4319,4368,221.30994554,-224.77952843,-3.46958289
"CDX",8584,4264,4320,230.137725927,-209.98608102,20.151644907
"CDX",8692,3920,4772,206.708087127,-240.17218297,-33.464095843
"CDX",8694,4091,4603,211.695065644,-234.53696672,-22.841901076
"CDX",8700,4164,4536,213.006324587,-231.24153029,-18.235205703
"CDX",8678,4403,4275,233.21282424,-213.83847473,19.37434951
