"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CLM",11619,6076,5543,302.509650167,-280.80387906,21.705771107
"CLM",11663,5977,5686,305.346312294,-287.73657554,17.609736754
"CLM",11693,6394,5299,309.17871532,-282.66441616,26.51429916
"CLM",11688,6073,5615,302.2013172,-288.54923307,13.65208413
"CLM",11706,6535,5171,331.351246537,-259.62608306,71.725163477
"CLM",11407,5553,5854,270.471897734,-305.31827596,-34.846378226
"CLM",11751,6086,5665,313.663215524,-277.1720311,36.491184424
"CLM",11737,6318,5419,317.20682872,-277.81898341,39.38784531
"CLM",11509,6196,5313,295.500624054,-284.83012166,10.670502394
"CLM",11823,6232,5591,318.046452367,-278.44187316,39.604579207
"PUR",11760,6489,5271,329.116016607,-264.2306261,64.885390507
"PUR",11597,5885,5712,288.767358937,-291.07374116,-2.306382223
"PUR",11734,5967,5767,311.613562007,-284.1317096,27.481852407
"PUR",11715,5460,6255,256.071286037,-329.62104046,-73.549754423
"PUR",11635,5904,5731,288.111455847,-295.19033657,-7.078880723
"PUR",11606,6689,4917,349.121643004,-242.3351938,106.786449204
"PUR",11763,6489,5274,315.99381272,-278.78313488,37.21067784
"PUR",11857,6113,5744,318.657701547,-282.77366262,35.884038927
"PUR",11598,6291,5307,294.083644504,-286.5475647,7.536079804
"PUR",11695,6733,4962,340.958729184,-256.27043266,84.688296524
"GBR",11747,5801,5946,296.668430194,-295.93218564,0.736244554
"CLM",11698,5937,5761,285.29621375,-300.93951417,-15.64330042
"CLM",11469,5418,6051,260.675535394,-314.56010804,-53.884572646
"CLM",11625,5612,6013,282.928921837,-302.47076941,-19.541847573
"CLM",11699,6413,5286,326.021995277,-262.19882478,63.823170497
"CLM",11778,6099,5679,314.591914187,-277.61662881,36.975285377
"CLM",11722,5455,6267,263.914642317,-322.86280861,-58.948166293
"CLM",11486,5974,5512,304.599696604,-279.0738479,25.525848704
"CLM",11785,6451,5334,343.190501904,-257.8292991,85.361202804
"CLM",11738,6131,5607,288.230050284,-303.57115696,-15.341106676
"CLM",11700,6743,4957,341.962698634,-249.26002676,92.702671874
"CLM",11599,6205,5394,308.246610264,-281.50018612,26.746424144
"CLM",11593,5537,6056,261.265888624,-322.1755777,-60.909689076
"CLM",11602,5670,5932,247.985789467,-334.40059372,-86.414804253
"CLM",11470,6381,5089,328.836471387,-252.99755751,75.838913877
"CLM",11679,6267,5412,326.338061024,-264.7095197,61.628541324
"CLM",11704,6187,5517,302.610182707,-287.2532662,15.356916507
"CLM",11548,6400,5148,331.422894344,-252.14350304,79.279391304
"CLM",11608,5983,5625,298.167771637,-284.41238941,13.755382227
"CLM",11751,5594,6157,289.600588064,-300.08239361,-10.481805546
"CLM",11730,5689,6041,270.514070337,-312.97416406,-42.460093723
"CLM",11681,6320,5361,330.936020507,-260.5509687,70.385051807
"CLM",11697,5246,6451,267.263133724,-325.751698,-58.488564276
"CLM",11796,5315,6481,275.167395937,-320.15216421,-44.984768273
"CLM",11725,6260,5465,300.563892937,-292.38947121,8.174421727
"CLM",11821,6385,5436,343.172875274,-259.1231001,84.049775174
"CLM",11676,5794,5882,270.576752737,-317.03607781,-46.459325073
"CLM",11505,6600,4905,340.588200594,-239.37251198,101.215688614
"PUR",11332,5443,5889,254.25661642,-314.20649451,-59.94987809
"PUR",11683,5977,5706,309.09373916,-277.75336127,31.34037789
"PUR",11924,6286,5638,330.567594347,-274.45780412,56.109790227
"PUR",11652,6119,5533,295.470623097,-300.48803002,-5.017406923
"PUR",11773,6107,5666,314.25305009,-276.47806064,37.77498945
"PUR",11461,6029,5432,302.133349217,-277.75236106,24.380988157
"PUR",11540,5780,5760,306.414440354,-274.3816468,32.032793554
"PUR",11541,6004,5537,306.263425727,-276.30097012,29.962455607
"PUR",11799,5400,6399,265.960000334,-326.89130016,-60.931299826
"PUR",11626,6086,5540,300.394423507,-286.1561199,14.238303607
"PUR",11741,5770,5971,294.737396074,-300.5047956,-5.767399526
"CLM",11757,5657,6100,283.579438277,-310.28325473,-26.703816453
"CLM",12009,6323,5686,321.375715557,-281.60740415,39.768311407
"CLM",11587,6304,5283,295.362911467,-285.59379032,9.769121147
"CLM",11686,6658,5028,335.224914787,-251.49571076,83.729204027
"CLM",11698,5943,5755,276.492357287,-315.64766546,-39.155308173
"CLM",11640,6033,5607,295.640746724,-293.0714998,2.569246924
"CLM",11757,6130,5627,305.718467707,-283.02699235,22.691475357
"CLM",11708,5681,6027,283.831405374,-307.1647984,-23.333393026
"CLM",11756,5902,5854,285.358151167,-307.32912662,-21.970975453
"CLM",11668,6504,5164,335.16917898,-249.48813373,85.68104525
"CLM",11763,6137,5626,347.474934367,-254.26734256,93.207591807
"CLM",11467,6223,5244,313.070978937,-265.10581436,47.965164577
"CLM",11643,7341,4302,380.854946317,-217.38222536,163.472720957
"CLM",11573,6533,5040,333.747500707,-252.46197715,81.285523557
"CLM",11630,6444,5186,332.30208739,-258.79916262,73.50292477
"CLM",11583,6175,5408,300.635264447,-281.92019462,18.715069827
"CLM",11795,5755,6040,298.934995347,-298.03710192,0.897893427
"CLM",11614,5674,5940,272.446108427,-311.76395022,-39.317841793
"CLM",11650,6008,5642,307.168498237,-281.75352222,25.414976017
"CLM",11660,5939,5721,291.827494544,-292.21657184,-0.389077296
"CLM",11351,5619,5732,279.686219537,-295.62949221,-15.943272673
"CLM",11802,6271,5531,320.155853077,-281.82047913,38.335373947
"CLM",11617,5682,5935,284.073222687,-302.57648455,-18.503261863
"CLM",11923,6634,5289,346.876260367,-256.46335647,90.412903897
"CLM",11804,5642,6162,268.189365374,-327.468081,-59.278715626
"CLM",11831,5906,5925,324.22317959,-284.15231498,40.07086461
"CLM",11741,5685,6056,299.157434017,-293.95463896,5.202795057
"CLM",11675,5648,6027,283.727846504,-307.4007186,-23.672872096
"CLM",11560,5901,5659,274.806596607,-306.8220031,-32.015406493
"CLM",11732,5220,6512,243.557237704,-342.9228837,-99.365645996
"IBS",11781,5828,5953,286.225550657,-310.1079672,-23.882416543
"IBS",11796,5846,5950,294.483237844,-300.97813784,-6.494899996
"IBS",11733,6338,5395,307.114920837,-287.21048266,19.904438177
"IBS",11669,5520,6149,270.86812457,-318.94972426,-48.08159969
"IBS",11609,6616,4993,347.914072247,-240.89378952,107.020282727
"IBS",11981,6917,5064,385.682185604,-230.15976704,155.522418564
"IBS",11671,6062,5609,303.119075104,-288.3630464,14.756028704
"IBS",11733,5834,5899,293.511875597,-299.93931862,-6.427443023
"IBS",11752,6159,5593,308.384778254,-285.87007456,22.514703694
"IBS",11756,7151,4605,369.148768904,-223.1092221,146.039546804
"IBS",11691,6286,5405,340.828718737,-255.39770926,85.431009477
"IBS",11759,6563,5196,343.633181317,-249.84009676,93.793084557
"IBS",11843,5625,6218,288.352605864,-311.25416332,-22.901557456
"IBS",11709,5916,5793,284.039450774,-308.03762928,-23.998178506
"IBS",11892,6538,5354,328.598793474,-275.2661233,53.332670174
"IBS",11975,5779,6196,300.148176714,-310.98891076,-10.840734046
"IBS",11803,6188,5615,322.788871194,-279.65301904,43.135852154
"IBS",11637,6213,5424,321.40841086,-272.87661748,48.53179338
"IBS",11675,6097,5578,294.089028897,-292.99751002,1.091518877
"IBS",11726,6747,4979,347.28664279,-250.71430353,96.57233926
"IBS",11781,5983,5798,292.946402614,-307.05342856,-14.107025946
"IBS",11642,6457,5185,321.983642227,-268.35100727,53.632634957
"IBS",11761,6192,5569,314.747693304,-279.54245654,35.205236764
"IBS",11796,6437,5359,317.135076474,-279.0080419,38.127034574
"CLM",11685,5643,6042,282.510860157,-305.75337778,-23.242517623
"CLM",11372,5967,5405,301.698728887,-268.74988696,32.948841927
"CLM",11491,5955,5536,288.750965807,-283.68605965,5.064906157
"PEL",11540,5932,5608,303.639066174,-276.8020483,26.837017874
"PEL",11646,5618,6028,278.551932824,-310.8749932,-32.323060376
"PEL",11594,5965,5629,303.400698754,-278.9536075,24.447091254
"PEL",11546,5788,5758,290.338439934,-293.79322076,-3.454780826
"PEL",11688,5763,5925,283.640833137,-302.24270791,-18.601874773
"PEL",11673,5862,5811,292.888880474,-294.1491853,-1.260304826
"PJL",11671,5652,6019,277.146856194,-313.75060134,-36.603745146
"PJL",11518,6375,5143,301.320327847,-276.19871392,25.121613927
"PJL",11665,5922,5743,305.190229877,-283.54852912,21.641700757
"PJL",11572,5883,5689,274.78611035,-302.71592312,-27.92981277
"KHV",11687,6140,5547,318.92766405,-270.42426427,48.50339978
"KHV",11662,5763,5899,294.664155047,-291.56028772,3.103867327
"KHV",11469,5948,5521,302.731587907,-276.25375385,26.477834057
"KHV",11768,6149,5619,329.225303107,-263.130315,66.094988107
"KHV",11597,5491,6106,283.462018107,-301.4639751,-18.001956993
"KHV",11527,5361,6166,281.702843207,-301.10296635,-19.400123143
"IBS",11660,6210,5450,329.648747944,-264.81172442,64.837023524
"IBS",11604,5731,5873,276.129005804,-313.0782102,-36.949204396
"IBS",11738,6609,5129,354.887765954,-243.50153326,111.386232694
"IBS",11799,6135,5664,311.588465414,-287.24705032,24.341415094
"IBS",11830,6672,5158,327.72039597,-268.58575966,59.13463631
"IBS",11812,5980,5832,309.802106214,-284.9671803,24.834925914
"IBS",11664,5577,6087,256.102004177,-328.79011272,-72.688108543
"IBS",11851,5703,6148,288.572755424,-307.716763,-19.144007576
"IBS",11850,6271,5579,340.073274694,-266.62048224,73.452792454
"IBS",11525,5847,5678,300.444121494,-282.09394902,18.350172474
"IBS",11748,5663,6085,297.017146957,-300.55769078,-3.540543823
"IBS",11713,5789,5924,283.53705046,-304.36322488,-20.82617442
"IBS",11768,6101,5667,324.605993444,-275.87848224,48.727511204
"IBS",11829,5612,6217,309.323527044,-291.40188734,17.921639704
"IBS",11607,6532,5075,309.442336784,-273.8235921,35.618744684
"IBS",11833,6269,5564,315.716828897,-284.35354142,31.363287477
"IBS",11661,5759,5902,297.786483394,-292.82354954,4.962933854
"IBS",11739,6583,5156,349.393799687,-248.36687969,101.026919997
"IBS",11610,5971,5639,294.007288764,-293.8154262,0.191862564
"IBS",11783,6104,5679,301.046405817,-296.84616961,4.200236207
"IBS",11703,5583,6120,249.707170184,-338.99923236,-89.292062176
"IBS",11817,6261,5556,340.486788187,-258.77842266,81.708365527
"IBS",11668,6251,5417,308.343689967,-282.93846312,25.405226847
"IBS",11628,6389,5239,319.994717834,-272.63211606,47.362601774
"IBS",11833,7116,4717,382.758994454,-227.75401146,155.004982994
"IBS",11498,5368,6130,251.582012544,-324.09378202,-72.511769476
"IBS",11702,5336,6366,246.681987454,-346.1546319,-99.472644446
"IBS",11528,6000,5528,292.191627044,-288.04714826,4.144478784
"IBS",11882,6165,5717,324.545826204,-276.6310507,47.914775504
"IBS",11751,6297,5454,313.215976107,-278.41533162,34.800644487
"IBS",11819,6352,5467,336.080781674,-263.6448407,72.435940974
"IBS",11646,5850,5796,300.787397134,-288.33529316,12.452103974
"IBS",11851,5811,6040,284.016965587,-313.58535296,-29.568387373
"IBS",11770,5688,6082,297.878208337,-294.34847686,3.529731477
"IBS",11859,6520,5339,339.870289024,-261.4816647,78.388624324
"IBS",11758,5971,5787,299.951573854,-291.63094194,8.320631914
"IBS",11661,6424,5237,304.761529427,-284.33410472,20.427424707
"IBS",11812,6249,5563,337.520134087,-264.43243218,73.087701907
"IBS",11781,5594,6187,291.692728154,-309.1454405,-17.452712346
"IBS",11791,6521,5270,344.052568594,-258.93890682,85.113661774
"IBS",11724,6108,5616,300.597233147,-293.76772702,6.829506127
"IBS",11966,6949,5017,364.41982495,-242.00709974,122.41272521
"IBS",11745,5861,5884,285.582717167,-305.06729582,-19.484578653
"IBS",11786,6439,5347,336.707018057,-263.6230067,73.084011357
"IBS",11686,5769,5917,289.078018817,-303.32845396,-14.250435143
"IBS",11641,6955,4686,357.806174607,-236.7499309,121.056243707
"IBS",11663,6517,5146,345.586056344,-249.38475812,96.201298224
"IBS",11809,5922,5887,292.763418877,-303.02487696,-10.261458083
"IBS",11769,6044,5725,292.468288607,-306.3037985,-13.835509893
"IBS",11580,6167,5413,306.221710117,-274.50903236,31.712677757
"IBS",11654,6901,4753,353.022409947,-239.29907212,113.723337827
"IBS",11732,5863,5869,307.072883944,-287.18928734,19.883596604
"IBS",11912,5757,6155,282.983112927,-319.77015958,-36.787046653
"IBS",11826,5890,5936,306.145225314,-295.0961086,11.049116714
"IBS",11655,6298,5357,307.29709279,-285.19299144,22.10410135
"IBS",11768,6408,5360,329.332363794,-264.46100316,64.871360634
"IBS",11803,6185,5618,286.351327717,-303.88418746,-17.532859743
"IBS",11717,5810,5907,299.237150097,-292.70567396,6.531476137
"IBS",11709,6519,5190,338.116516044,-255.78443622,82.332079824
"IBS",11623,5996,5627,294.46290837,-297.97244011,-3.50953174
"IBS",11845,6398,5447,338.273022454,-267.2704262,71.002596254
"IBS",11714,6297,5417,315.898850374,-276.83665228,39.062198094
"IBS",11687,5364,6323,270.26164023,-322.13298582,-51.87134559
"IBS",11792,5656,6136,274.364389924,-323.5541128,-49.189722876
"IBS",11847,6475,5372,331.113924994,-268.91363204,62.200292954
"IBS",11703,6595,5108,313.968170267,-274.46305722,39.505113047
"IBS",11576,5588,5988,271.155417507,-314.90762398,-43.752206473
"IBS",11769,6003,5766,311.898061294,-286.21131056,25.686750734
"IBS",11629,5952,5677,282.058935707,-299.7212675,-17.662331793
"IBS",11699,6921,4778,351.667941504,-244.6035638,107.064377704
"GBR",11636,5919,5717,282.894172684,-297.35053996,-14.456367276
"GBR",11762,6054,5708,297.331173407,-296.8734934,0.457680007
"GBR",11702,6558,5144,321.360098424,-269.80038992,51.559708504
"CDX",11594,5853,5741,307.295367894,-278.65769834,28.637669554
"CDX",11612,6132,5480,319.485620824,-267.4058729,52.079747924
"CDX",11707,5923,5784,306.832848894,-282.61138944,24.221459454
"CDX",11529,5664,5865,290.697009344,-292.70647014,-2.009460796
"CDX",11509,5994,5515,316.860765107,-265.48055585,51.380209257
"CDX",11744,5878,5866,319.714867294,-272.64938684,47.065480454
"CDX",11716,5803,5913,311.78657592,-279.74084971,32.04572621
"CDX",11475,5367,6108,272.185015327,-305.85015702,-33.665141693
"CDX",11643,5825,5818,307.668457894,-278.46114998,29.207307914
"CDX",11356,5626,5730,281.124021307,-291.95360505,-10.829583743
"CDX",11616,6274,5342,328.309925407,-261.61743325,66.692492157
"CDX",11786,5617,6169,290.403885637,-305.21494306,-14.811057423
"CDX",11658,5541,6117,290.470844637,-296.70904781,-6.238203173
"CDX",11673,5604,6069,284.820132337,-303.19985226,-18.379719923
"CDX",11678,5293,6385,279.69098022,-308.13489941,-28.44391919
"CDX",11667,6139,5528,327.386849394,-264.65379044,62.733058954
"CDX",11504,6261,5243,313.811773907,-264.62238295,49.189390957
"CDX",11636,5652,5984,290.647117694,-296.99675224,-6.349634546
"CDX",11634,5875,5759,312.854434237,-273.71674321,39.137691027
"CDX",11587,5993,5594,309.783513737,-273.96254951,35.820964227
"CDX",11637,5800,5837,294.044338637,-295.53792486,-1.493586223
"CDX",11474,5702,5772,283.89432422,-294.69147101,-10.79714679
"KHV",11652,5341,6311,299.107380434,-294.30667356,4.800706874
"KHV",11581,6076,5505,302.99827212,-280.82062596,22.17764616
"KHV",11689,5615,6074,301.509586707,-290.01247105,11.497115657
"KHV",11615,6110,5505,313.482197537,-268.27095096,45.211246577
"KHV",11654,6204,5450,317.020506354,-271.85162766,45.168878694
"KHV",11617,6200,5417,329.686704737,-262.62764651,67.059058227
"KHV",11653,4976,6677,264.126712137,-322.31744836,-58.190736223
"KHV",11449,6118,5331,335.081741117,-248.49425811,86.587483007
"KHV",11710,6063,5647,325.768632694,-267.25801074,58.510621954
"KHV",11487,6470,5017,329.710741964,-252.29720372,77.413538244
"KHV",11709,6088,5621,311.97556882,-278.48609091,33.48947791
"KHV",11561,6025,5536,316.393549694,-271.34447484,45.049074854
"KHV",11591,5897,5694,302.639071537,-284.51044536,18.128626177
"KHV",11655,6238,5417,344.586657987,-245.93214355,98.654514437
"KHV",11649,6054,5595,318.537804317,-270.98996352,47.547840797
"KHV",11482,5935,5547,304.211073507,-274.94540115,29.265672357
"KHV",11610,5958,5652,315.207985694,-272.25329094,42.954694754
"KHV",11496,5814,5682,299.398579224,-279.5036652,19.894914024
"KHV",11642,5697,5945,295.220481294,-293.04172354,2.178757754
"KHV",11575,5647,5928,296.763990007,-285.0362811,11.727708907
"KHV",11640,6146,5494,313.688056937,-270.25269041,43.435366527
"KHV",11499,6138,5361,317.769572807,-262.43648325,55.333089557
"KHV",11663,6259,5404,331.187551507,-257.25156745,73.935984057
"KHV",11727,5992,5735,320.217741837,-270.44741016,49.770331677
"KHV",11508,5216,6292,274.407225137,-306.34927571,-31.942050573
"KHV",11623,5956,5667,313.654696107,-271.13458485,42.520111257
"KHV",11727,6261,5466,327.321778407,-265.90957115,61.412207257
"KHV",11624,6080,5544,308.652109024,-278.247907,30.404202024
"KHV",11662,6069,5593,312.879605424,-277.6318889,35.247716524
"KHV",11695,5835,5860,316.163049007,-274.4257316,41.737317407
"KHV",11642,5763,5879,304.029747194,-285.26395544,18.765791754
"KHV",11699,6614,5085,360.755381937,-236.92279366,123.832588277
"KHV",11610,5840,5770,303.75575562,-283.75252526,20.00323036
"KHV",11543,5514,6029,297.743011794,-285.50942754,12.233584254
"ACB",11468,6276,5192,329.777839257,-251.3288114,78.449027857
"ACB",11305,6025,5280,288.60007591,-281.58138882,7.01868709
"ACB",11229,5272,5957,263.496835787,-299.61493165,-36.118095863
"ACB",11256,6106,5150,306.39198112,-265.79172868,40.60025244
"ACB",11317,5915,5402,295.085669507,-277.90433367,17.181335837
"ACB",11161,6227,4934,304.153343847,-260.39036885,43.762974997
"ACB",11239,6205,5034,319.189128797,-247.52251646,71.666612337
"ACB",11343,6305,5038,306.808549417,-266.06081311,40.747736307
"PEL",11630,5848,5782,287.778970904,-295.37170936,-7.592738456
"PEL",11548,6493,5055,333.511834104,-249.7264992,83.785334904
"ACB",11094,6044,5050,301.03476562,-257.12723941,43.90752621
"ACB",11290,6093,5197,296.83166782,-274.25990481,22.57176301
"ACB",11191,5865,5326,290.672335197,-273.08964575,17.582689447
"ACB",11344,6305,5039,317.42350794,-250.49362967,66.92987827
"ACB",11303,5863,5440,281.797918267,-288.96297701,-7.165058743
"PEL",11714,6213,5501,319.348053254,-270.43340116,48.914652094
"PEL",11753,6189,5564,317.066175134,-277.04471376,40.021461374
"PEL",11627,5473,6154,271.402020024,-310.0495064,-38.647486376
"PEL",11697,5864,5833,279.714704744,-309.60181164,-29.887106896
"PEL",11688,5999,5689,304.081908337,-287.56717861,16.514729727
"PEL",11465,5794,5671,287.117907217,-292.43920782,-5.321300603
"PEL",11612,5733,5879,272.369409167,-307.60689647,-35.237487303
"PEL",11760,5940,5820,295.379917324,-295.0080108,0.371906524
"PEL",11685,5150,6535,238.801552367,-345.30049727,-106.498944903
"PEL",11682,5305,6377,250.920385067,-335.39527302,-84.474887953
"PEL",11609,6126,5483,296.36223508,-286.76556176,9.59667332
"PEL",11674,5155,6519,250.714705237,-333.42163066,-82.706925423
"PEL",11633,5790,5843,301.990700667,-281.18217907,20.808521597
"PEL",11665,5421,6244,249.642358067,-334.88848877,-85.246130703
"PEL",11678,5433,6245,266.126394237,-319.10465991,-52.978265673
"PEL",11699,5977,5722,328.687885537,-266.95204041,61.735845127
"PEL",11637,5948,5689,299.697139054,-282.73322016,16.963918894
"PEL",11540,6230,5310,296.345767167,-283.36288802,12.982879147
"PEL",11592,4981,6611,244.318790534,-338.31620916,-93.997418626
"PEL",11691,6417,5274,325.543939937,-257.81606541,67.727874527
"PEL",11679,5733,5946,266.415826387,-319.27053151,-52.854705123
"PEL",11598,5835,5763,294.065520754,-286.13472096,7.930799794
"PEL",11698,5865,5833,290.994361637,-295.27903071,-4.284669073
"PEL",11615,5239,6376,253.555211954,-328.33448856,-74.779276606
"ACB",11185,5924,5261,298.0725754,-267.01893526,31.05364014
"ACB",11256,6213,5043,301.349366694,-267.07640894,34.272957754
"PEL",11664,5894,5770,295.013014924,-294.7740008,0.239014124
"PEL",11603,6078,5525,290.482715994,-290.52996254,-0.0472465460000003
"PEL",11626,5966,5660,285.773699924,-299.2027014,-13.429001476
"PEL",11591,5714,5877,288.364803904,-293.75252936,-5.387725456
"PEL",11511,5603,5908,263.34399943,-312.31671788,-48.97271845
"PEL",11641,5153,6488,259.418629124,-324.7096322,-65.291003076
"PEL",11535,5345,6190,254.852114177,-320.64653888,-65.794424703
"PEL",11535,5745,5790,281.476569637,-297.03917936,-15.562609723
"PEL",11804,5906,5898,287.900934457,-300.8785857,-12.977651243
"PEL",11578,5686,5892,278.614497837,-301.14058281,-22.526084973
"PEL",11676,5911,5765,307.255857924,-278.7446433,28.511214624
"PEL",11671,5320,6351,253.907527764,-329.93796692,-76.030439156
"PEL",11618,6282,5336,340.507369534,-247.36331606,93.144053474
"ACB",11338,5978,5360,287.603207117,-280.8261084,6.777098717
"ACB",11204,6287,4917,307.60462108,-257.41550396,50.18911712
"ACB",11530,6529,5001,318.366706417,-260.59572871,57.770977707
"ACB",11376,6202,5174,318.785836667,-258.09392335,60.691913317
"ACB",11230,5853,5377,279.520265037,-281.81082291,-2.290557873
"PEL",11798,5940,5858,311.904427854,-284.87551836,27.028909494
"PEL",11714,5770,5944,279.565195737,-307.77088561,-28.205689873
"PEL",11739,6577,5162,316.69899268,-271.01043938,45.6885533
"PEL",11573,6227,5346,308.877404294,-273.56326244,35.314141854
"PEL",11518,5817,5701,293.870086824,-285.3696024,8.500484424
"PEL",11569,5783,5786,280.777583657,-304.71433223,-23.936748573
"PEL",11627,5908,5719,290.118111424,-300.3241325,-10.206021076
"ACB",11424,5836,5588,277.491853247,-297.24489835,-19.753045103
"ACB",11296,6146,5150,297.637065987,-276.33089295,21.306173037
"ACB",11489,6368,5121,304.80528662,-273.75049586,31.05479076
"ACB",11184,5529,5655,278.01535355,-283.52894791,-5.51359436
"ACB",11194,5926,5268,292.55354314,-268.25619346,24.29734968
"KHV",11549,6003,5546,306.452265534,-278.40344776,28.048817774
"KHV",11629,5975,5654,299.778087237,-285.64706561,14.131021627
"KHV",11647,5455,6192,277.020433667,-306.14536877,-29.124935103
"KHV",11793,6459,5334,339.465671154,-256.23891926,83.226751894
"KHV",11453,5313,6140,274.597409694,-302.13922864,-27.541818946
"KHV",11480,5066,6414,259.683777637,-320.18871306,-60.504935423
"KHV",11506,5936,5570,302.703322307,-280.4228573,22.280465007
"KHV",11623,6357,5266,322.144215307,-263.50453865,58.639676657
"KHV",11551,5797,5754,309.374064284,-273.77320246,35.600861824
"KHV",11621,5941,5680,304.80667412,-284.51085812,20.295816
"KHV",11628,6219,5409,323.850280424,-264.1972248,59.653055624
"KHV",11684,6381,5303,317.91173442,-268.90274841,49.00898601
"KHV",11609,6124,5485,322.665688707,-261.9639111,60.701777607
"KHV",11618,6108,5510,321.874426924,-264.7331629,57.141264024
"KHV",11651,5771,5880,295.372355007,-292.14679555,3.225559457
"KHV",11465,5326,6139,263.57424082,-311.66250431,-48.08826349
"KHV",11672,5680,5992,286.204267024,-302.1162434,-15.911976376
"ACB",11355,5856,5499,304.281453194,-270.71261264,33.568840554
"ACB",11207,6068,5139,312.64004079,-254.54457312,58.09546767
"ACB",11159,5984,5175,315.46460825,-248.40361796,67.06099029
"ACB",11304,5762,5542,286.081964907,-283.1513362,2.930628707
"KHV",11608,6145,5463,330.781227424,-256.0248405,74.756386924
"KHV",11798,5292,6506,276.188919447,-319.63241742,-43.443497973
"KHV",11646,6032,5614,330.729155424,-260.9159719,69.813183524
"KHV",11534,5326,6208,271.552441207,-307.22899435,-35.676553143
"KHV",11628,6234,5394,336.315335924,-256.8894653,79.425870624
"KHV",11609,5970,5639,315.056379237,-270.24002056,44.816358677
"KHV",11629,5814,5815,303.171981424,-285.1690752,18.002906224
"KHV",11596,6136,5460,327.670201494,-258.32554304,69.344658454
"KHV",11648,5776,5872,305.645290494,-283.99904114,21.646249354
"KHV",11616,6479,5137,343.797693807,-248.8586951,94.938998707
"KHV",11541,5669,5872,288.655622907,-293.36457865,-4.708955743
"KHV",11561,5743,5818,285.233417537,-299.87945631,-14.646038773
"KHV",11571,5849,5722,289.10818902,-292.71748831,-3.60929929
"KHV",11710,6300,5410,319.31844365,-271.88137217,47.43707148
"KHV",11553,5798,5755,295.99857755,-284.84556962,11.15300793
"KHV",11546,5609,5937,286.208379307,-293.95777145,-7.749392143
"KHV",11657,5561,6096,289.156674224,-298.6759858,-9.519311576
"KHV",11634,6117,5517,334.815871694,-255.52864994,79.287221754
"KHV",11793,5903,5890,321.997131464,-276.91476952,45.082361944
"KHV",11747,6041,5706,316.573797224,-271.5449701,45.028827124
"KHV",11661,6464,5197,330.764072394,-257.61100264,73.153069754
"PEL",11671,5559,6112,287.825523044,-300.61611424,-12.790591196
"PEL",11647,5434,6213,255.516156037,-326.61519231,-71.099036273
"ACB",11310,6147,5163,311.568663187,-259.19731545,52.371347737
"PEL",11660,5643,6017,262.927171074,-317.9561698,-55.028998726
"PEL",11828,5757,6071,287.606006737,-303.61289191,-16.006885173
"PEL",11779,5504,6275,272.829166787,-311.71769201,-38.888525223
"ACB",11200,6003,5197,306.00988721,-257.31171712,48.69817009
"ACB",11296,5803,5493,294.364179797,-277.67974561,16.684434187
"ACB",11300,6002,5298,301.195910967,-264.2929046,36.903006367
"KHV",11643,5750,5893,314.569045737,-278.48316976,36.085875977
"KHV",11618,6518,5100,348.916888694,-240.50507414,108.411814554
"KHV",11606,5834,5772,307.002541807,-279.9106879,27.091853907
"KHV",11746,5736,6010,307.144092094,-286.58790104,20.556191054
"KHV",11576,6244,5332,321.333273094,-268.45782264,52.875450454
"KHV",11521,5824,5697,292.676114304,-286.7516265,5.924487804
"KHV",11583,5951,5632,305.769821237,-279.52208361,26.247737627
"KHV",11581,5870,5711,301.831508734,-284.39805406,17.433454674
"KHV",11625,6012,5613,323.307871494,-265.10252694,58.205344554
"KHV",11645,6340,5305,342.804719437,-245.33342636,97.471293077
"KHV",11557,5684,5873,286.902926567,-293.59097397,-6.688047403
"KHV",11602,5500,6102,283.727497037,-297.01608706,-13.288590023
"KHV",11645,5894,5751,296.334541307,-291.11669335,5.217847957
"KHV",11656,6287,5369,338.77056092,-252.27959681,86.49096411
"KHV",11608,6079,5529,322.80860835,-266.35815422,56.45045413
"KHV",11704,5943,5761,318.905132767,-274.47064766,44.434485107
"KHV",11692,6544,5148,344.715868147,-247.01201047,97.703857677
"ACB",11336,6516,4820,307.750237407,-261.92093875,45.829298657
"ACB",11326,6320,5006,323.075622987,-251.77292427,71.302698717
"PEL",11471,5864,5607,298.162240224,-277.5618867,20.600353524
"PEL",11723,5843,5880,308.014188467,-278.61921832,29.394970147
"PEL",11695,5290,6405,264.997061537,-321.61368001,-56.616618473
"CDX",11558,6077,5481,310.577348094,-271.84172534,38.735622754
"CDX",11473,5417,6056,275.716567207,-303.92472925,-28.208162043
"CDX",11509,5930,5579,310.755429924,-270.7206638,40.034766124
"CDX",11667,5453,6214,287.656618607,-301.8021577,-14.145539093
"CDX",11613,5946,5667,305.078570307,-280.8263298,24.252240507
"CDX",11665,5930,5735,309.73432253,-281.00870357,28.72561896
"CDX",11573,5967,5606,319.754441207,-265.2091874,54.545253807
"CDX",11680,5428,6252,286.487505907,-304.53348635,-18.045980443
"CDX",11686,5697,5989,292.880938524,-298.4213404,-5.540401876
"CDX",11645,5780,5865,295.669990867,-292.20120467,3.468786197
"CDX",11707,6155,5552,329.43521442,-263.49027841,65.94493601
"CDX",11607,6473,5134,330.164683407,-258.29378065,71.870902757
"CDX",11777,5730,6047,300.858605594,-292.73769524,8.120910354
