"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CLM",224,97,127,4.5361,-5.55927,-1.02317
"CLM",217,98,119,4.48552,-5.16338,-0.67786
"CLM",230,108,122,4.83473,-5.46138,-0.62665
"CLM",226,105,121,4.84892,-5.26489,-0.41597
"CLM",217,101,116,4.63536,-5.02755,-0.39219
"CLM",238,111,127,4.93984,-5.53118,-0.59134
"IBS",217,98,119,4.44138,-5.21931,-0.77793
"IBS",227,106,121,4.90701,-5.40678,-0.49977
"IBS",230,116,114,5.33053,-4.94317,0.38736
"IBS",222,102,120,4.51549,-5.30912,-0.79363
"IBS",226,109,117,4.97953,-5.00197,-0.02244
"IBS",231,119,112,5.39718,-4.84805,0.54913
"IBS",216,100,116,4.60426,-5.17393,-0.56967
"IBS",232,116,116,5.30909,-5.08255,0.22654
"IBS",201,101,100,4.55496,-4.46776,0.0872
"IBS",208,95,113,4.37015,-4.97208,-0.60193
"IBS",237,117,120,5.28475,-5.1887,0.09605
"IBS",225,108,117,4.86541,-5.00542,-0.14001
"IBS",232,114,118,5.24556,-5.17173,0.07383
"IBS",226,99,127,4.53118,-5.56682,-1.03564
"IBS",228,103,125,4.68452,-5.47374,-0.78922
"IBS",227,110,117,5.03062,-5.24652,-0.2159
"IBS",224,102,122,4.85197,-5.32696,-0.47499
"IBS",238,119,119,5.31562,-5.1263,0.18932
"IBS",217,106,111,4.8513,-4.96397,-0.11267
"IBS",211,102,109,4.52737,-4.89507,-0.3677
"IBS",221,97,124,4.5728,-5.48907,-0.91627
"IBS",214,96,118,4.42658,-5.28004,-0.85346
"IBS",232,115,117,5.28005,-5.2196,0.06045
"IBS",233,113,120,5.11359,-5.38502,-0.27143
"CLM",219,108,111,4.90195,-4.92136,-0.01941
"CLM",215,98,117,4.39838,-5.18354,-0.78516
"CLM",219,102,117,4.62564,-5.24939,-0.62375
"PEL",220,98,122,4.41471,-5.36742,-0.95271
"PEL",219,100,119,4.57552,-5.15268,-0.57716
"PEL",226,101,125,4.64994,-5.49295,-0.84301
"PEL",199,88,111,4.02711,-4.90527,-0.87816
"PEL",206,92,114,4.13441,-5.22959,-1.09518
"PEL",211,97,114,4.4593,-5.16367,-0.70437
"PJL",212,101,111,4.61649,-4.88951,-0.27302
"PJL",196,89,107,4.11826,-4.71324,-0.59498
"PJL",215,93,122,4.23462,-5.38157,-1.14695
"PJL",213,101,112,4.67517,-4.85352,-0.17835
"KHV",223,93,130,4.30578,-5.58951,-1.28373
"KHV",227,103,124,4.6035,-5.38022,-0.77672
"KHV",218,106,112,4.78376,-4.8893,-0.10554
"KHV",235,110,125,5.00769,-5.42545,-0.41776
"KHV",237,103,134,4.68219,-5.77707,-1.09488
"KHV",216,102,114,4.71876,-4.88277,-0.16401
"IBS",226,101,125,4.48916,-5.45406,-0.9649
"IBS",230,115,115,5.26202,-5.08168,0.18034
"IBS",213,101,112,4.43769,-4.9624,-0.52471
"IBS",237,112,125,5.09843,-5.6895,-0.59107
"IBS",216,101,115,4.64435,-5.05989,-0.41554
"IBS",229,103,126,4.73596,-5.52129,-0.78533
"IBS",219,97,122,4.42248,-5.4802,-1.05772
"IBS",233,120,113,5.24436,-5.21081,0.03355
"IBS",223,113,110,5.2074,-4.86963,0.33777
"IBS",230,103,127,4.74957,-5.57024,-0.82067
"IBS",220,103,117,4.74722,-5.21966,-0.47244
"IBS",240,114,126,5.16419,-5.48882,-0.32463
"IBS",219,102,117,4.67743,-5.0551,-0.37767
"IBS",228,115,113,5.0964,-5.08429,0.01211
"IBS",214,105,109,4.84596,-4.77683,0.06913
"IBS",225,113,112,5.05862,-4.93063,0.12799
"IBS",222,111,111,5.05084,-4.80741,0.24343
"IBS",235,118,117,5.48352,-5.20126,0.28226
"IBS",222,110,112,5.02136,-4.9368,0.08456
"IBS",222,106,116,4.81523,-5.0868,-0.27157
"IBS",247,120,127,5.53519,-5.62709,-0.0919
"IBS",231,105,126,4.7377,-5.41823,-0.68053
"IBS",200,89,111,4.04859,-4.82401,-0.77542
"IBS",214,96,118,4.39623,-4.99432,-0.59809
"IBS",232,111,121,4.97136,-5.31027,-0.33891
"IBS",218,95,123,4.36719,-5.50315,-1.13596
"IBS",225,110,115,4.96543,-5.07825,-0.11282
"IBS",209,96,113,4.49565,-5.09275,-0.5971
"IBS",214,97,117,4.58534,-5.20783,-0.62249
"IBS",226,101,125,4.62943,-5.47213,-0.8427
"IBS",230,121,109,5.38222,-4.7475,0.63472
"IBS",223,108,115,4.86972,-5.04439,-0.17467
"IBS",229,98,131,4.44219,-5.65065,-1.20846
"IBS",223,106,117,4.85859,-5.03788,-0.17929
"IBS",221,111,110,5.04734,-4.8921,0.15524
"IBS",221,104,117,4.67103,-5.17388,-0.50285
"IBS",203,93,110,4.26271,-4.82073,-0.55802
"IBS",228,112,116,5.08095,-4.93289,0.14806
"IBS",230,110,120,5.15783,-5.22324,-0.06541
"IBS",213,99,114,4.56271,-5.09251,-0.5298
"IBS",239,107,132,4.93578,-5.86383,-0.92805
"IBS",232,113,119,5.20435,-5.22704,-0.02269
"IBS",235,111,124,5.0965,-5.45909,-0.36259
"IBS",237,115,122,5.15387,-5.43555,-0.28168
"IBS",218,107,111,4.79269,-4.95285,-0.16016
"IBS",214,112,102,5.19096,-4.47645,0.71451
"IBS",227,103,124,4.6967,-5.42564,-0.72894
"IBS",225,108,117,4.74668,-5.38952,-0.64284
"IBS",201,101,100,4.77105,-4.39717,0.37388
"IBS",231,102,129,4.57255,-5.6879,-1.11535
"IBS",228,102,126,4.59712,-5.71362,-1.1165
"IBS",234,119,115,5.42954,-5.19132,0.23822
"IBS",223,109,114,4.95021,-5.08624,-0.13603
"IBS",229,110,119,4.97026,-5.08447,-0.11421
"IBS",227,111,116,4.89341,-5.18069,-0.28728
"IBS",207,95,112,4.33986,-4.92104,-0.58118
"IBS",229,113,116,5.02051,-5.17643,-0.15592
"IBS",229,111,118,5.11373,-5.34001,-0.22628
"IBS",223,105,118,4.82552,-5.14861,-0.32309
"IBS",213,98,115,4.41364,-5.06407,-0.65043
"IBS",213,99,114,4.51741,-5.0779,-0.56049
"IBS",232,102,130,4.69486,-5.71306,-1.0182
"IBS",222,110,112,4.98063,-5.05055,-0.06992
"IBS",213,105,108,4.76989,-4.6654,0.10449
"IBS",225,105,120,4.75395,-5.22867,-0.47472
"IBS",221,99,122,4.5629,-5.33803,-0.77513
"IBS",228,105,123,4.87374,-5.35319,-0.47945
"IBS",232,109,123,4.96992,-5.40093,-0.43101
"IBS",236,112,124,5.10942,-5.59363,-0.48421
"IBS",215,101,114,4.58673,-4.98735,-0.40062
"GBR",228,112,116,5.18953,-5.29155,-0.10202
"GBR",235,109,126,5.0372,-5.58013,-0.54293
"GBR",225,104,121,4.80668,-5.26857,-0.46189
"CDX",211,95,116,4.42162,-5.05909,-0.63747
"CDX",219,100,119,4.45214,-5.16874,-0.7166
"CDX",213,90,123,4.14173,-5.37605,-1.23432
"CDX",224,102,122,4.64563,-5.31427,-0.66864
"CDX",220,98,122,4.39771,-5.34214,-0.94443
"CDX",226,104,122,4.73911,-5.24333,-0.50422
"CDX",227,97,130,4.50207,-5.57757,-1.0755
"CDX",223,95,128,4.35375,-5.5391,-1.18535
"CDX",228,101,127,4.62022,-5.43873,-0.81851
"CDX",218,100,118,4.58418,-5.12239,-0.53821
"CDX",219,104,115,4.77593,-4.97854,-0.20261
"CDX",232,105,127,4.85411,-5.53582,-0.68171
"CDX",229,96,133,4.4397,-5.72836,-1.28866
"CDX",235,103,132,4.7944,-5.91193,-1.11753
"CDX",228,105,123,4.59887,-5.31302,-0.71415
"CDX",228,101,127,4.71067,-5.52332,-0.81265
"CDX",233,105,128,4.85541,-5.62584,-0.77043
"CDX",219,97,122,4.54134,-5.40784,-0.8665
"CDX",226,103,123,4.74271,-5.28707,-0.54436
"CDX",197,95,102,4.27497,-4.4928,-0.21783
"CDX",221,95,126,4.35902,-5.4019,-1.04288
"CDX",226,107,119,4.86762,-5.05874,-0.19112
"KHV",225,107,118,4.8608,-5.18169,-0.32089
"KHV",229,105,124,4.76736,-5.40586,-0.6385
"KHV",220,102,118,4.65699,-5.18353,-0.52654
"KHV",206,89,117,4.08935,-5.09855,-1.0092
"KHV",226,105,121,4.75363,-5.2098,-0.45617
"KHV",221,99,122,4.66356,-5.18439,-0.52083
"KHV",225,100,125,4.57,-5.42542,-0.85542
"KHV",213,96,117,4.29984,-5.08897,-0.78913
"KHV",214,97,117,4.49569,-5.08805,-0.59236
"KHV",204,91,113,4.18619,-4.93408,-0.74789
"KHV",220,92,128,4.2656,-5.46215,-1.19655
"KHV",225,102,123,4.53953,-5.35649,-0.81696
"KHV",240,114,126,5.11342,-5.49304,-0.37962
"KHV",212,100,112,4.59326,-4.95043,-0.35717
"KHV",222,99,123,4.60855,-5.37263,-0.76408
"KHV",206,95,111,4.23426,-4.87027,-0.63601
"KHV",228,103,125,4.64821,-5.34655,-0.69834
"KHV",221,98,123,4.41954,-5.37199,-0.95245
"KHV",217,96,121,4.41893,-5.05838,-0.63945
"KHV",215,86,129,3.98008,-5.5425,-1.56242
"KHV",229,107,122,4.73937,-5.31175,-0.57238
"KHV",215,107,108,4.91473,-4.79174,0.12299
"KHV",219,107,112,4.89356,-4.87858,0.01498
"KHV",211,94,117,4.27091,-5.12923,-0.85832
"KHV",227,104,123,4.70338,-5.35435,-0.65097
"KHV",218,98,120,4.59665,-5.23371,-0.63706
"KHV",233,106,127,4.82426,-5.62688,-0.80262
"KHV",224,99,125,4.38554,-5.40698,-1.02144
"KHV",207,96,111,4.48673,-4.83317,-0.34644
"KHV",221,100,121,4.56126,-5.21074,-0.64948
"KHV",213,100,113,4.53614,-4.98698,-0.45084
"KHV",216,103,113,4.61366,-4.95498,-0.34132
"KHV",204,98,106,4.4314,-4.60813,-0.17673
"KHV",214,106,108,4.66705,-4.54006,0.12699
"ACB",198,92,106,4.34026,-4.78207,-0.44181
"ACB",201,87,114,3.97469,-5.05612,-1.08143
"ACB",201,102,99,4.59225,-4.42444,0.16781
"ACB",199,93,106,4.1595,-4.76112,-0.60162
"ACB",204,97,107,4.44374,-4.84315,-0.39941
"ACB",215,110,105,4.77901,-4.77285,0.00616000000000004
"ACB",203,94,109,4.23349,-4.82137,-0.58788
"ACB",219,98,121,4.2174,-5.32894,-1.11154
"PEL",225,93,132,4.24876,-5.90704,-1.65828
"PEL",216,105,111,4.77759,-4.94131,-0.16372
"ACB",205,95,110,4.2768,-4.97801,-0.70121
"ACB",197,95,102,4.31247,-4.55077,-0.2383
"ACB",215,102,113,4.48009,-5.04331,-0.56322
"ACB",215,103,112,4.60147,-4.95564,-0.35417
"ACB",214,103,111,4.61801,-4.97081,-0.3528
"PEL",209,93,116,4.27712,-5.02354,-0.74642
"PEL",234,106,128,4.86225,-5.76038,-0.89813
"PEL",229,103,126,4.71919,-5.48941,-0.77022
"PEL",232,107,125,4.79406,-5.45476,-0.6607
"PEL",218,99,119,4.38547,-5.16998,-0.78451
"PEL",223,100,123,4.51393,-5.49711,-0.98318
"PEL",207,89,118,4.11202,-5.15124,-1.03922
"PEL",210,88,122,3.9186,-5.28201,-1.36341
"PEL",209,90,119,4.08929,-5.31215,-1.22286
"PEL",213,93,120,4.21553,-5.24426,-1.02873
"PEL",224,96,128,4.33952,-5.71178,-1.37226
"PEL",211,88,123,4.0035,-5.45369,-1.45019
"PEL",221,87,134,3.99447,-5.85536,-1.86089
"PEL",228,95,133,4.35896,-5.79104,-1.43208
"PEL",207,92,115,4.26613,-5.08691,-0.82078
"PEL",224,104,120,4.74647,-5.28463,-0.53816
"PEL",219,90,129,4.25443,-5.50509,-1.25066
"PEL",215,91,124,4.31878,-5.33122,-1.01244
"PEL",221,100,121,4.55566,-5.26946,-0.7138
"PEL",212,89,123,4.07683,-5.3885,-1.31167
"PEL",225,99,126,4.42155,-5.58029,-1.15874
"PEL",220,102,118,4.6064,-5.20594,-0.59954
"PEL",229,99,130,4.47539,-5.77686,-1.30147
"PEL",215,99,116,4.45227,-5.25381,-0.80154
"ACB",215,102,113,4.64105,-4.97037,-0.32932
"ACB",210,100,110,4.49646,-4.90571,-0.40925
"PEL",232,102,130,4.67452,-5.65326,-0.97874
"PEL",219,105,114,4.72299,-5.01373,-0.29074
"PEL",215,90,125,4.12669,-5.46608,-1.33939
"PEL",222,100,122,4.52779,-5.36663,-0.83884
"PEL",223,94,129,4.25863,-5.78695,-1.52832
"PEL",235,113,122,5.01771,-5.33347,-0.31576
"PEL",222,89,133,4.12857,-5.75148,-1.62291
"PEL",225,93,132,4.27481,-5.71727,-1.44246
"PEL",221,95,126,4.34583,-5.51153,-1.1657
"PEL",221,96,125,4.43731,-5.46297,-1.02566
"PEL",226,103,123,4.61869,-5.37756,-0.75887
"PEL",232,103,129,4.67746,-5.58663,-0.90917
"PEL",229,104,125,4.67623,-5.42161,-0.74538
"ACB",228,107,121,4.76725,-5.29055,-0.5233
"ACB",209,95,114,4.25165,-5.08963,-0.83798
"ACB",207,98,109,4.35653,-4.84666,-0.49013
"ACB",215,102,113,4.52877,-4.97536,-0.44659
"ACB",200,98,102,4.38968,-4.6557,-0.26602
"PEL",221,106,115,4.80609,-5.06911,-0.26302
"PEL",233,107,126,4.75317,-5.48947,-0.7363
"PEL",221,101,120,4.64298,-5.24021,-0.59723
"PEL",210,94,116,4.32721,-5.08453,-0.75732
"PEL",227,96,131,4.29518,-5.68478,-1.3896
"PEL",209,96,113,4.39318,-4.87968,-0.4865
"PEL",212,91,121,4.12217,-5.27773,-1.15556
"ACB",212,96,116,4.31924,-5.27446,-0.95522
"ACB",221,109,112,4.98071,-5.04797,-0.06726
"ACB",212,97,115,4.35594,-5.09907,-0.74313
"ACB",220,103,117,4.58108,-5.12002,-0.53894
"ACB",203,87,116,3.84763,-5.09351,-1.24588
"KHV",207,92,115,4.27882,-4.96883,-0.69001
"KHV",212,95,117,4.30989,-5.14683,-0.83694
"KHV",221,93,128,4.30879,-5.49551,-1.18672
"KHV",225,101,124,4.73305,-5.45708,-0.72403
"KHV",224,101,123,4.6863,-5.36622,-0.67992
"KHV",212,100,112,4.49781,-4.81315,-0.31534
"KHV",224,104,120,4.78965,-5.22543,-0.43578
"KHV",225,104,121,4.61143,-5.34105,-0.72962
"KHV",218,101,117,4.63513,-5.11692,-0.48179
"KHV",231,107,124,4.77787,-5.33865,-0.56078
"KHV",220,103,117,4.65175,-4.97507,-0.32332
"KHV",230,105,125,4.83503,-5.40159,-0.56656
"KHV",221,105,116,4.664,-4.99658,-0.33258
"KHV",204,87,117,4.03944,-5.00901,-0.96957
"KHV",214,97,117,4.41725,-4.99133,-0.57408
"KHV",228,106,122,4.81485,-5.35064,-0.53579
"KHV",219,100,119,4.63207,-5.15339,-0.52132
"ACB",200,93,107,4.16791,-4.74944,-0.58153
"ACB",209,93,116,4.16699,-5.22462,-1.05763
"ACB",216,102,114,4.50387,-4.91405,-0.41018
"ACB",214,89,125,4.08922,-5.58424,-1.49502
"KHV",224,98,126,4.41158,-5.40376,-0.99218
"KHV",230,99,131,4.4513,-5.64728,-1.19598
"KHV",217,98,119,4.57345,-5.20782,-0.63437
"KHV",205,93,112,4.34723,-4.92607,-0.57884
"KHV",233,106,127,4.76224,-5.51166,-0.74942
"KHV",216,97,119,4.49438,-5.20944,-0.71506
"KHV",242,112,130,5.09133,-5.69797,-0.60664
"KHV",229,115,114,5.1073,-4.95382,0.15348
"KHV",232,102,130,4.59573,-5.63847,-1.04274
"KHV",220,102,118,4.65128,-5.21787,-0.56659
"KHV",211,102,109,4.59302,-4.74358,-0.15056
"KHV",225,105,120,4.72303,-5.21484,-0.49181
"KHV",226,106,120,4.88183,-5.22988,-0.34805
"KHV",220,96,124,4.32746,-5.35812,-1.03066
"KHV",222,103,119,4.64772,-5.20183,-0.55411
"KHV",229,98,131,4.58766,-5.78822,-1.20056
"KHV",228,107,121,4.78612,-5.25095,-0.46483
"KHV",220,98,122,4.36023,-5.29729,-0.93706
"KHV",217,101,116,4.53536,-5.04969,-0.51433
"KHV",222,102,120,4.63765,-5.13945,-0.5018
"KHV",199,91,108,4.28082,-4.75179,-0.47097
"PEL",216,98,118,4.50172,-5.2403,-0.73858
"PEL",221,95,126,4.30488,-5.54168,-1.2368
"ACB",212,95,117,4.29178,-5.12524,-0.83346
"PEL",225,103,122,4.64355,-5.37068,-0.72713
"PEL",222,99,123,4.486,-5.45022,-0.96422
"PEL",236,99,137,4.49977,-6.00404,-1.50427
"ACB",220,101,119,4.38471,-5.29465,-0.90994
"ACB",202,98,104,4.41185,-4.69903,-0.28718
"ACB",216,99,117,4.44652,-5.13708,-0.69056
"KHV",213,102,111,4.72605,-4.85972,-0.13367
"KHV",219,102,117,4.64771,-5.17379,-0.52608
"KHV",211,101,110,4.61676,-4.7661,-0.14934
"KHV",222,98,124,4.54281,-5.37313,-0.83032
"KHV",222,100,122,4.52037,-5.19832,-0.67795
"KHV",226,107,119,4.89249,-5.11255,-0.22006
"KHV",212,98,114,4.47371,-4.95141,-0.4777
"KHV",218,99,119,4.53669,-5.21856,-0.68187
"KHV",228,109,119,4.88328,-5.20996,-0.32668
"KHV",218,103,115,4.81981,-5.0567,-0.23689
"KHV",212,96,116,4.45301,-5.13867,-0.68566
"KHV",220,98,122,4.4362,-5.19556,-0.75936
"KHV",210,98,112,4.43936,-4.78503,-0.34567
"KHV",233,101,132,4.68467,-5.70156,-1.01689
"KHV",224,110,114,4.85795,-4.94601,-0.08806
"KHV",219,100,119,4.50056,-5.27376,-0.7732
"KHV",227,106,121,4.80176,-5.21438,-0.41262
"ACB",199,93,106,4.28348,-4.59713,-0.31365
"ACB",218,109,109,4.87921,-4.85755,0.02166
"PEL",215,100,115,4.5898,-5.06078,-0.47098
"PEL",233,101,132,4.54668,-5.77727,-1.23059
"PEL",216,95,121,4.35652,-5.39413,-1.03761
"CDX",207,83,124,3.85811,-5.4025,-1.54439
"CDX",224,96,128,4.35924,-5.47457,-1.11533
"CDX",232,104,128,4.78755,-5.57578,-0.78823
"CDX",226,105,121,4.76985,-5.28794,-0.51809
"CDX",232,102,130,4.60995,-5.60682,-0.99687
"CDX",221,107,114,4.90922,-4.92789,-0.01867
"CDX",219,102,117,4.71396,-5.1051,-0.39114
"CDX",220,104,116,4.7491,-5.10886,-0.35976
"CDX",211,97,114,4.46304,-4.99121,-0.52817
"CDX",210,97,113,4.43103,-5.00553,-0.5745
"CDX",236,107,129,4.78676,-5.5814,-0.79464
"CDX",225,101,124,4.59893,-5.3638,-0.76487
"CDX",215,99,116,4.64007,-5.0565,-0.41643
"CDX",206,92,114,4.29424,-5.1027,-0.80846
"CDX",208,96,112,4.27427,-4.8951,-0.62083
"CDX",211,98,113,4.56554,-4.95281,-0.38727
"CDX",219,95,124,4.39591,-5.47708,-1.08117
"CDX",226,104,122,4.76818,-5.26783,-0.49965
"CDX",211,100,111,4.56671,-4.85319,-0.28648
"CDX",221,100,121,4.52194,-5.23363,-0.71169
"GBR",221,106,115,4.72297,-5.12188,-0.39891
"IBS",225,105,120,4.89979,-5.28802,-0.38823
"IBS",235,110,125,4.88623,-5.40274,-0.51651
"IBS",223,95,128,4.29811,-5.74694,-1.44883
"IBS",226,107,119,5.06201,-5.3102,-0.24819
"IBS",225,105,120,4.76297,-5.30972,-0.54675
"IBS",215,101,114,4.54383,-5.19552,-0.65169
"IBS",207,99,108,4.43776,-4.63746,-0.1997
"IBS",218,97,121,4.45704,-5.42938,-0.97234
"IBS",230,108,122,4.91113,-5.44644,-0.53531
"IBS",210,99,111,4.60708,-4.97728,-0.3702
"IBS",214,103,111,4.71098,-4.84256,-0.13158
"IBS",203,90,113,4.06358,-4.99464,-0.93106
"IBS",231,102,129,4.65918,-5.60279,-0.94361
"CDX",207,89,118,4.11338,-5.17679,-1.06341
"PEL",219,100,119,4.59486,-5.24911,-0.65425
"PEL",226,105,121,4.66156,-5.39745,-0.73589
"ACB",214,97,117,4.43679,-5.21963,-0.78284
"ACB",216,102,114,4.62174,-4.87317,-0.25143
"PEL",222,98,124,4.44389,-5.4964,-1.05251
"PEL",236,105,131,4.81891,-5.83181,-1.0129
"PEL",215,102,113,4.72248,-4.91706,-0.19458
"PEL",217,94,123,4.33573,-5.47254,-1.13681
"PEL",228,100,128,4.65287,-5.60588,-0.95301
"PEL",220,88,132,4.01754,-5.82267,-1.80513
"PEL",215,93,122,4.17595,-5.34806,-1.17211
"PEL",212,91,121,4.25175,-5.38811,-1.13636
"PEL",214,94,120,4.28415,-5.30987,-1.02572
"PEL",225,97,128,4.32111,-5.54417,-1.22306
"PEL",216,93,123,4.22633,-5.41595,-1.18962
"ACB",215,101,114,4.47091,-5.02541,-0.5545
"ACB",221,106,115,4.7597,-5.04108,-0.28138
"ACB",217,104,113,4.80763,-5.06893,-0.2613
"ACB",215,104,111,4.64943,-5.05655,-0.40712
"PEL",208,93,115,4.24077,-5.12821,-0.88744
"PEL",230,101,129,4.66136,-5.72494,-1.06358
"PEL",215,94,121,4.31877,-5.23487,-0.9161
"PEL",213,91,122,4.17,-5.44109,-1.27109
"PEL",229,100,129,4.54518,-5.5653,-1.02012
"PEL",202,87,115,4.06162,-4.94998,-0.88836
"PEL",231,101,130,4.48939,-5.68649,-1.1971
"PEL",214,100,114,4.4572,-5.06729,-0.61009
"ACB",206,89,117,4.15657,-5.20578,-1.04921
"ACB",202,95,107,4.33436,-4.75081,-0.41645
"ACB",207,106,101,4.86288,-4.63737,0.22551
"PEL",210,96,114,4.37868,-5.03233,-0.65365
"ACB",216,98,118,4.34164,-5.47024,-1.1286
"ACB",203,96,107,4.356,-4.65448,-0.29848
"ACB",216,100,116,4.44589,-5.14292,-0.69703
"ACB",227,104,123,4.6516,-5.50272,-0.85112
"ACB",223,104,119,4.53948,-5.22524,-0.68576
"ACB",215,99,116,4.53857,-5.27327,-0.7347
"ACB",209,98,111,4.33189,-4.91795,-0.58606
"ACB",226,99,127,4.52308,-5.42915,-0.90607
"ACB",206,96,110,4.22755,-4.99925,-0.7717
"ACB",208,89,119,3.92592,-5.31266,-1.38674
"ACB",209,95,114,4.31122,-5.18772,-0.8765
"ACB",210,99,111,4.43255,-4.90536,-0.47281
"ACB",215,102,113,4.51776,-5.00786,-0.4901
"PEL",222,99,123,4.41092,-5.4636,-1.05268
"PEL",224,100,124,4.57604,-5.41017,-0.83413
"CDX",224,105,119,4.74132,-5.23196,-0.49064
"CDX",217,96,121,4.40935,-5.31796,-0.90861
"CDX",209,92,117,4.24967,-5.06925,-0.81958
"CDX",234,104,130,4.66274,-5.51206,-0.84932
"CDX",238,110,128,4.91524,-5.59201,-0.67677
"CDX",218,94,124,4.29324,-5.26774,-0.9745
"CDX",217,102,115,4.76068,-5.01274,-0.25206
"CDX",219,106,113,4.85006,-4.97407,-0.12401
"CDX",209,98,111,4.42562,-4.97358,-0.54796
"CDX",232,99,133,4.58226,-5.76739,-1.18513
"CDX",224,103,121,4.7601,-5.27999,-0.51989
"CDX",219,95,124,4.26677,-5.32365,-1.05688
"CDX",226,97,129,4.43058,-5.61273,-1.18215
"CDX",226,101,125,4.70659,-5.35823,-0.65164
"CDX",229,107,122,4.78815,-5.19034,-0.40219
"CDX",213,104,109,4.73211,-4.70261,0.0295
"CDX",229,104,125,4.77347,-5.34328,-0.56981
"CDX",209,92,117,4.21612,-5.00845,-0.79233
"CDX",228,98,130,4.60667,-5.67741,-1.07074
"CDX",229,104,125,4.78345,-5.36543,-0.58198
"CDX",221,105,116,4.79518,-5.05163,-0.25645
"CDX",235,109,126,4.9299,-5.56234,-0.63244
"CDX",208,95,113,4.37242,-4.98756,-0.61514
"CDX",217,99,118,4.52033,-5.2487,-0.72837
"CDX",222,101,121,4.54746,-5.28676,-0.7393
"CDX",235,113,122,4.97567,-5.3154,-0.33973
"CDX",223,101,122,4.64819,-5.28217,-0.63398
"CDX",219,94,125,4.28338,-5.41975,-1.13637
"CDX",213,90,123,4.18981,-5.35163,-1.16182
"CDX",212,101,111,4.68144,-4.73621,-0.05477
"CDX",231,109,122,5.13374,-5.3341,-0.20036
"CDX",206,96,110,4.36487,-4.79456,-0.42969
"CDX",211,99,112,4.42999,-4.8205,-0.39051
"CDX",234,109,125,5.0161,-5.40974,-0.39364
"CDX",228,102,126,4.61127,-5.476,-0.86473
"ACB",208,94,114,4.34169,-5.06743,-0.72574
"ACB",218,98,120,4.42693,-5.19993,-0.773
"PEL",234,106,128,4.85743,-5.67709,-0.81966
"ACB",212,94,118,4.22177,-5.14069,-0.91892
"ACB",200,91,109,4.10454,-4.90343,-0.79889
"ACB",207,92,115,4.15192,-5.09832,-0.9464
"ACB",202,88,114,3.91684,-4.92763,-1.01079
"ACB",211,96,115,4.28458,-5.03951,-0.75493
"ACB",222,102,120,4.58795,-5.50284,-0.91489
"ACB",210,98,112,4.34394,-5.0857,-0.74176
"ACB",194,85,109,3.81386,-4.66389,-0.85003
"ACB",213,102,111,4.52801,-4.80559,-0.27758
"GWD",210,93,117,4.20221,-5.26234,-1.06013
"GWD",197,86,111,3.84706,-4.82777,-0.98071
"GWD",217,106,111,4.79702,-4.89562,-0.0986
"GWD",197,93,104,4.14112,-4.56282,-0.4217
"ACB",212,98,114,4.43166,-5.04268,-0.61102
"ACB",215,95,120,4.25307,-5.32101,-1.06794
"ACB",193,90,103,4.09629,-4.54076,-0.44447
"ACB",214,103,111,4.6142,-4.85563,-0.24143
"ACB",207,99,108,4.42667,-4.88564,-0.45897
"ACB",220,101,119,4.55809,-5.3937,-0.83561
"ACB",209,98,111,4.39258,-4.78329,-0.39071
"ACB",220,109,111,4.89328,-4.85247,0.04081
"ACB",220,106,114,4.6936,-5.05669,-0.36309
"PJL",212,100,112,4.53688,-4.97181,-0.43493
"PJL",202,90,112,4.02147,-4.9408,-0.91933
"PJL",213,97,116,4.31911,-5.03134,-0.71223
"PJL",230,118,112,5.26155,-4.85721,0.40434
"ACB",224,105,119,4.69995,-5.18646,-0.48651
"ACB",216,100,116,4.40054,-5.10415,-0.70361
"ACB",217,98,119,4.35933,-5.34561,-0.98628
"ACB",206,101,105,4.45064,-4.68999,-0.23935
"ACB",211,105,106,4.58686,-4.68846,-0.1016
"ACB",199,88,111,3.93381,-4.89809,-0.96428
"ACB",204,91,113,4.04804,-4.98092,-0.93288
"KHV",218,99,119,4.38036,-5.20175,-0.82139
"KHV",204,94,110,4.28106,-4.77883,-0.49777
"KHV",225,104,121,4.78486,-5.39586,-0.611
"KHV",225,101,124,4.56974,-5.36594,-0.7962
"ACB",223,101,122,4.43905,-5.38934,-0.95029
"ACB",201,98,103,4.4406,-4.57291,-0.13231
"ACB",217,100,117,4.38027,-5.16931,-0.78904
"ACB",207,95,112,4.19713,-5.03699,-0.83986
"ACB",210,100,110,4.40114,-4.92944,-0.5283
"ACB",205,95,110,4.26073,-4.76873,-0.508
"ACB",214,102,112,4.4669,-4.88844,-0.42154
"ACB",193,90,103,4.04614,-4.65617,-0.61003
"ACB",216,99,117,4.36166,-5.23956,-0.8779
"ACB",213,94,119,4.19271,-5.32819,-1.13548
"GWD",209,96,113,4.24827,-4.99683,-0.74856
"GWD",212,95,117,4.18986,-5.18887,-0.99901
"GWD",213,95,118,4.18598,-5.2622,-1.07622
"GWD",197,89,108,3.89427,-4.86406,-0.96979
"GWD",224,99,125,4.56252,-5.4205,-0.85798
"GWD",204,100,104,4.41304,-4.75104,-0.338
"GWD",203,94,109,4.28018,-4.8326,-0.55242
"ACB",216,111,105,4.90023,-4.77034,0.12989
"ACB",202,92,110,4.0739,-4.80118,-0.72728
"GWD",211,97,114,4.35145,-5.05542,-0.70397
"GWD",211,105,106,4.69572,-4.71876,-0.02304
