"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CLM",57,32,25,1.35867,-1.07812,0.28055
"CLM",69,33,36,1.3626,-1.60746,-0.24486
"CLM",68,31,37,1.30133,-1.64061,-0.33928
"CLM",65,34,31,1.48362,-1.39417,0.0894499999999999
"CLM",61,30,31,1.26432,-1.3501,-0.0857800000000001
"CLM",58,30,28,1.25982,-1.24455,0.01527
"CLM",59,27,32,1.20019,-1.44567,-0.24548
"CLM",62,33,29,1.38049,-1.29125,0.08924
"CLM",59,31,28,1.30236,-1.23103,0.07133
"CLM",69,31,38,1.28792,-1.59998,-0.31206
"IBS",56,27,29,1.0588,-1.3077,-0.2489
"IBS",59,32,27,1.4355,-1.20298,0.23252
"IBS",53,27,26,1.18321,-1.14487,0.03834
"IBS",56,27,29,1.1191,-1.30049,-0.18139
"IBS",72,37,35,1.48339,-1.52709,-0.0437000000000001
"IBS",69,39,30,1.68439,-1.31126,0.37313
"IBS",59,28,31,1.20806,-1.33512,-0.12706
"IBS",62,30,32,1.2784,-1.44335,-0.16495
"IBS",53,29,24,1.25833,-1.10125,0.15708
"IBS",56,23,33,1.00357,-1.44752,-0.44395
"IBS",69,38,31,1.65577,-1.37242,0.28335
"IBS",64,32,32,1.39913,-1.37801,0.02112
"IBS",59,31,28,1.2894,-1.28418,0.00521999999999996
"IBS",68,31,37,1.3579,-1.57376,-0.21586
"IBS",60,29,31,1.23347,-1.28566,-0.05219
"IBS",65,38,27,1.60331,-1.22967,0.37364
"IBS",60,30,30,1.31588,-1.36532,-0.0494400000000001
"IBS",70,38,32,1.64762,-1.37807,0.26955
"IBS",59,29,30,1.25902,-1.33337,-0.07435
"IBS",61,32,29,1.30682,-1.28619,0.02063
"IBS",65,35,30,1.54038,-1.35645,0.18393
"IBS",61,30,31,1.24693,-1.36407,-0.11714
"IBS",69,38,31,1.59988,-1.40748,0.1924
"IBS",64,34,30,1.45209,-1.35869,0.0934
"CLM",53,27,26,1.14907,-1.1755,-0.02643
"CLM",59,26,33,1.08285,-1.51084,-0.42799
"CLM",51,25,26,1.05892,-1.1652,-0.10628
"PEL",58,29,29,1.2054,-1.31762,-0.11222
"PEL",59,30,29,1.25555,-1.23189,0.02366
"PEL",69,35,34,1.48879,-1.47953,0.00925999999999996
"PEL",58,30,28,1.28793,-1.32151,-0.03358
"PEL",51,27,24,1.12682,-1.15857,-0.03175
"PEL",56,27,29,1.16732,-1.3081,-0.14078
"PJL",63,31,32,1.29454,-1.43225,-0.13771
"PJL",46,24,22,1.04829,-1.00158,0.04671
"PJL",54,24,30,0.98975,-1.35565,-0.3659
"PJL",57,30,27,1.2435,-1.18724,0.05626
"KHV",60,28,32,1.2113,-1.42977,-0.21847
"KHV",61,28,33,1.19456,-1.42672,-0.23216
"KHV",58,28,30,1.20405,-1.33615,-0.1321
"KHV",62,26,36,1.11306,-1.5505,-0.43744
"KHV",59,22,37,0.9755,-1.58511,-0.60961
"KHV",56,24,32,1.03252,-1.35462,-0.3221
"IBS",66,28,38,1.16582,-1.63935,-0.47353
"IBS",66,33,33,1.42001,-1.52758,-0.10757
"IBS",60,26,34,1.1264,-1.4793,-0.3529
"IBS",70,34,36,1.41207,-1.66588,-0.25381
"IBS",56,28,28,1.20394,-1.23886,-0.03492
"IBS",68,31,37,1.37249,-1.59247,-0.21998
"IBS",59,26,33,1.13388,-1.48245,-0.34857
"IBS",65,38,27,1.57531,-1.30605,0.26926
"IBS",64,33,31,1.43449,-1.39608,0.03841
"IBS",69,31,38,1.32468,-1.67526,-0.35058
"IBS",57,29,28,1.25888,-1.22538,0.0335
"IBS",65,32,33,1.38797,-1.45554,-0.0675700000000001
"IBS",58,27,31,1.14011,-1.38,-0.23989
"IBS",57,26,31,1.03386,-1.35418,-0.32032
"IBS",56,24,32,0.97334,-1.4414,-0.46806
"IBS",65,35,30,1.45912,-1.30098,0.15814
"IBS",64,35,29,1.49699,-1.27127,0.22572
"IBS",61,35,26,1.47597,-1.17879,0.29718
"IBS",60,28,32,1.18027,-1.4379,-0.25763
"IBS",56,31,25,1.33368,-1.12143,0.21225
"IBS",66,33,33,1.39796,-1.50508,-0.10712
"IBS",56,21,35,0.88787,-1.51688,-0.62901
"IBS",54,28,26,1.19666,-1.15848,0.03818
"IBS",62,32,30,1.3343,-1.29759,0.03671
"IBS",56,28,28,1.22878,-1.30878,-0.08
"IBS",60,28,32,1.15423,-1.4633,-0.30907
"IBS",55,29,26,1.24712,-1.16729,0.07983
"IBS",50,22,28,0.96428,-1.30534,-0.34106
"IBS",64,29,35,1.29161,-1.59163,-0.30002
"IBS",53,26,27,1.0557,-1.22281,-0.16711
"IBS",65,34,31,1.4189,-1.37469,0.04421
"IBS",67,35,32,1.44894,-1.4154,0.03354
"IBS",61,28,33,1.17025,-1.39658,-0.22633
"IBS",56,27,29,1.0996,-1.28889,-0.18929
"IBS",66,35,31,1.53222,-1.39442,0.1378
"IBS",67,34,33,1.42006,-1.43309,-0.0130300000000001
"IBS",52,22,30,0.94434,-1.29009,-0.34575
"IBS",61,30,31,1.28647,-1.40437,-0.1179
"IBS",57,28,29,1.2312,-1.25558,-0.02438
"IBS",61,32,29,1.37378,-1.34385,0.0299299999999999
"IBS",67,31,36,1.31573,-1.55926,-0.24353
"IBS",57,27,30,1.11716,-1.34968,-0.23252
"IBS",63,30,33,1.30653,-1.47495,-0.16842
"IBS",67,34,33,1.39027,-1.44464,-0.05437
"IBS",59,33,26,1.46862,-1.21325,0.25537
"IBS",62,35,27,1.60311,-1.18882,0.41429
"IBS",60,27,33,1.22371,-1.43963,-0.21592
"IBS",59,28,31,1.15071,-1.45108,-0.30037
"IBS",54,30,24,1.36706,-1.03825,0.32881
"IBS",56,27,29,1.17093,-1.2951,-0.12417
"IBS",59,24,35,0.97142,-1.5939,-0.62248
"IBS",58,35,23,1.4468,-0.99919,0.44761
"IBS",63,34,29,1.42059,-1.29415,0.12644
"IBS",67,32,35,1.35451,-1.52936,-0.17485
"IBS",59,31,28,1.32647,-1.32447,0.00199999999999998
"IBS",57,29,28,1.19703,-1.25504,-0.05801
"IBS",64,30,34,1.21804,-1.48343,-0.26539
"IBS",60,31,29,1.31451,-1.2959,0.01861
"IBS",58,26,32,1.15096,-1.39954,-0.24858
"IBS",55,29,26,1.22133,-1.15381,0.06752
"IBS",60,27,33,1.11607,-1.45976,-0.34369
"IBS",60,22,38,0.94123,-1.66151,-0.72028
"IBS",64,31,33,1.24426,-1.47433,-0.23007
"IBS",61,30,31,1.24897,-1.37098,-0.12201
"IBS",58,29,29,1.26706,-1.295,-0.02794
"IBS",59,25,34,1.12466,-1.471,-0.34634
"IBS",62,31,31,1.3092,-1.33067,-0.02147
"IBS",66,33,33,1.45324,-1.48996,-0.03672
"IBS",69,33,36,1.40956,-1.59291,-0.18335
"IBS",61,35,26,1.51842,-1.12959,0.38883
"GBR",61,26,35,1.14183,-1.52123,-0.3794
"GBR",69,34,35,1.44822,-1.59415,-0.14593
"GBR",64,31,33,1.37116,-1.48194,-0.11078
"CDX",51,21,30,0.89327,-1.33269,-0.43942
"CDX",58,26,32,1.07519,-1.41215,-0.33696
"CDX",64,28,36,1.21182,-1.56224,-0.35042
"CDX",60,28,32,1.15094,-1.40148,-0.25054
"CDX",59,27,32,1.14949,-1.3646,-0.21511
"CDX",63,30,33,1.2574,-1.48542,-0.22802
"CDX",53,23,30,0.99146,-1.32953,-0.33807
"CDX",56,24,32,1.02623,-1.38779,-0.36156
"CDX",62,27,35,1.14006,-1.52587,-0.38581
"CDX",56,28,28,1.24577,-1.22456,0.02121
"CDX",54,21,33,0.94434,-1.43111,-0.48677
"CDX",65,30,35,1.32433,-1.5389,-0.21457
"CDX",52,19,33,0.82338,-1.38526,-0.56188
"CDX",62,27,35,1.14494,-1.59469,-0.44975
"CDX",59,28,31,1.19255,-1.295,-0.10245
"CDX",65,28,37,1.19823,-1.61802,-0.41979
"CDX",62,30,32,1.286,-1.4198,-0.1338
"CDX",61,26,35,1.10038,-1.5022,-0.40182
"CDX",57,26,31,1.1332,-1.36036,-0.22716
"CDX",56,24,32,1.02658,-1.39599,-0.36941
"CDX",60,29,31,1.25408,-1.36008,-0.106
"CDX",62,27,35,1.16227,-1.48339,-0.32112
"KHV",63,27,36,1.15096,-1.56484,-0.41388
"KHV",63,27,36,1.16352,-1.58556,-0.42204
"KHV",60,27,33,1.14441,-1.46368,-0.31927
"KHV",61,26,35,1.11498,-1.51029,-0.39531
"KHV",58,25,33,1.10253,-1.45689,-0.35436
"KHV",56,22,34,0.98842,-1.45804,-0.46962
"KHV",59,24,35,1.04871,-1.5739,-0.52519
"KHV",54,27,27,1.12991,-1.25319,-0.12328
"KHV",61,26,35,1.13639,-1.48852,-0.35213
"KHV",56,25,31,1.07555,-1.3756,-0.30005
"KHV",58,24,34,1.0285,-1.4737,-0.4452
"KHV",62,30,32,1.25712,-1.39632,-0.1392
"KHV",65,34,31,1.44214,-1.32286,0.11928
"KHV",61,27,34,1.18696,-1.47029,-0.28333
"KHV",59,29,30,1.2359,-1.33858,-0.10268
"KHV",53,23,30,0.96545,-1.33419,-0.36874
"KHV",55,25,30,1.08839,-1.30366,-0.21527
"KHV",58,26,32,1.15418,-1.42404,-0.26986
"KHV",60,24,36,1.02722,-1.49244,-0.46522
"KHV",61,22,39,0.97433,-1.62609,-0.65176
"KHV",65,33,32,1.38591,-1.44207,-0.0561600000000001
"KHV",57,28,29,1.21413,-1.24246,-0.02833
"KHV",53,28,25,1.21842,-1.1297,0.08872
"KHV",53,22,31,0.97809,-1.38269,-0.4046
"KHV",63,31,32,1.29641,-1.3612,-0.06479
"KHV",56,21,35,0.89057,-1.51232,-0.62175
"KHV",59,28,31,1.1808,-1.35126,-0.17046
"KHV",64,30,34,1.2229,-1.46132,-0.23842
"KHV",49,22,27,0.97948,-1.17495,-0.19547
"KHV",55,21,34,0.93463,-1.45499,-0.52036
"KHV",56,25,31,1.072,-1.38005,-0.30805
"KHV",65,27,38,1.11073,-1.63447,-0.52374
"KHV",52,22,30,0.98926,-1.30558,-0.31632
"KHV",60,33,27,1.40786,-1.11043,0.29743
"ACB",51,23,28,1.02136,-1.20979,-0.18843
"ACB",52,21,31,0.86223,-1.4013,-0.53907
"ACB",60,29,31,1.19599,-1.34768,-0.15169
"ACB",48,21,27,0.89792,-1.21634,-0.31842
"ACB",56,29,27,1.23804,-1.2486,-0.01056
"ACB",59,32,27,1.29289,-1.17212,0.12077
"ACB",46,23,23,0.91356,-1.15316,-0.2396
"ACB",59,22,37,0.89199,-1.69101,-0.79902
"PEL",63,28,35,1.19064,-1.53569,-0.34505
"PEL",56,28,28,1.18969,-1.26159,-0.0719
"ACB",51,22,29,0.92419,-1.34168,-0.41749
"ACB",53,21,32,0.86917,-1.46547,-0.5963
"ACB",60,25,35,0.97739,-1.54458,-0.56719
"ACB",60,27,33,1.11677,-1.50119,-0.38442
"ACB",61,30,31,1.24955,-1.39859,-0.14904
"PEL",57,27,30,1.14976,-1.35079,-0.20103
"PEL",65,31,34,1.31661,-1.5654,-0.24879
"PEL",58,28,30,1.19882,-1.28579,-0.08697
"PEL",62,32,30,1.32971,-1.35205,-0.0223400000000001
"PEL",56,25,31,1.08227,-1.36391,-0.28164
"PEL",60,28,32,1.13083,-1.44866,-0.31783
"PEL",59,27,32,1.1709,-1.4168,-0.2459
"PEL",56,24,32,0.98821,-1.37212,-0.38391
"PEL",58,27,31,1.03088,-1.40208,-0.3712
"PEL",60,23,37,0.96047,-1.60198,-0.64151
"PEL",57,24,33,0.95564,-1.53107,-0.57543
"PEL",56,19,37,0.776,-1.62847,-0.85247
"PEL",58,24,34,0.98123,-1.50028,-0.51905
"PEL",63,26,37,1.08412,-1.63319,-0.54907
"PEL",50,23,27,0.95899,-1.23194,-0.27295
"PEL",59,27,32,1.15876,-1.44946,-0.2907
"PEL",58,24,34,1.06058,-1.46624,-0.40566
"PEL",58,25,33,1.10451,-1.4303,-0.32579
"PEL",59,26,33,1.11067,-1.41367,-0.303
"PEL",59,23,36,0.98266,-1.55383,-0.57117
"PEL",66,31,35,1.32398,-1.56509,-0.24111
"PEL",59,29,30,1.24473,-1.31199,-0.06726
"PEL",61,25,36,1.04454,-1.63479,-0.59025
"PEL",60,28,32,1.17715,-1.45307,-0.27592
"ACB",55,26,29,1.11363,-1.35518,-0.24155
"ACB",59,30,29,1.25215,-1.26314,-0.01099
"PEL",62,28,34,1.18658,-1.52351,-0.33693
"PEL",58,28,30,1.18649,-1.28073,-0.09424
"PEL",56,24,32,1.01403,-1.46533,-0.4513
"PEL",65,31,34,1.30522,-1.49682,-0.1916
"PEL",55,19,36,0.81185,-1.62343,-0.81158
"PEL",67,32,35,1.39616,-1.6042,-0.20804
"PEL",63,25,38,1.05713,-1.63482,-0.57769
"PEL",59,22,37,0.95867,-1.59988,-0.64121
"PEL",54,24,30,1.04798,-1.3141,-0.26612
"PEL",54,27,27,1.16998,-1.26433,-0.09435
"PEL",62,30,32,1.19409,-1.4389,-0.24481
"PEL",60,29,31,1.22459,-1.3977,-0.17311
"PEL",72,35,37,1.45387,-1.64189,-0.18802
"ACB",66,31,35,1.27045,-1.51434,-0.24389
"ACB",56,23,33,0.87143,-1.50729,-0.63586
"ACB",58,30,28,1.23704,-1.24417,-0.00713000000000004
"ACB",55,22,33,0.89323,-1.51635,-0.62312
"ACB",56,26,30,1.11204,-1.39437,-0.28233
"PEL",64,31,33,1.30608,-1.47395,-0.16787
"PEL",66,29,37,1.20488,-1.61836,-0.41348
"PEL",62,30,32,1.32417,-1.41286,-0.0886900000000001
"PEL",53,26,27,1.07254,-1.19699,-0.12445
"PEL",63,26,37,1.12075,-1.67817,-0.55742
"PEL",61,28,33,1.21677,-1.42962,-0.21285
"PEL",51,21,30,0.92078,-1.3178,-0.39702
"ACB",56,25,31,1.03047,-1.35917,-0.3287
"ACB",69,34,35,1.4022,-1.6186,-0.2164
"ACB",52,23,29,0.9825,-1.34384,-0.36134
"ACB",66,24,42,0.993,-1.73195,-0.73895
"ACB",55,24,31,0.93937,-1.38787,-0.4485
"KHV",53,20,33,0.86502,-1.43393,-0.56891
"KHV",59,28,31,1.20231,-1.42583,-0.22352
"KHV",62,26,36,1.10435,-1.53738,-0.43303
"KHV",60,25,35,1.10755,-1.56275,-0.4552
"KHV",56,27,29,1.18394,-1.27061,-0.08667
"KHV",53,28,25,1.15234,-1.0783,0.07404
"KHV",56,30,26,1.25688,-1.14462,0.11226
"KHV",57,30,27,1.2251,-1.19346,0.03164
"KHV",60,27,33,1.16008,-1.43312,-0.27304
"KHV",62,28,34,1.22076,-1.45274,-0.23198
"KHV",66,30,36,1.28691,-1.49372,-0.20681
"KHV",57,29,28,1.25453,-1.21914,0.0353899999999999
"KHV",55,29,26,1.20472,-1.13868,0.0660399999999999
"KHV",56,19,37,0.81255,-1.6104,-0.79785
"KHV",61,28,33,1.18942,-1.43913,-0.24971
"KHV",66,31,35,1.33286,-1.56371,-0.23085
"KHV",61,30,31,1.30984,-1.34097,-0.03113
"ACB",52,23,29,0.93651,-1.27382,-0.33731
"ACB",60,25,35,1.03598,-1.57185,-0.53587
"ACB",53,24,29,0.96887,-1.25425,-0.28538
"ACB",63,23,40,0.9317,-1.82232,-0.89062
"KHV",55,22,33,0.94468,-1.40695,-0.46227
"KHV",62,26,36,1.11959,-1.54705,-0.42746
"KHV",61,28,33,1.2138,-1.44634,-0.23254
"KHV",57,28,29,1.2137,-1.27479,-0.06109
"KHV",62,31,31,1.31545,-1.38004,-0.06459
"KHV",51,26,25,1.11836,-1.13446,-0.0161
"KHV",69,34,35,1.44697,-1.52942,-0.08245
"KHV",65,33,32,1.37974,-1.37325,0.00648999999999995
"KHV",59,25,34,1.0854,-1.47282,-0.38742
"KHV",62,30,32,1.26658,-1.3807,-0.11412
"KHV",53,23,30,0.97072,-1.30043,-0.32971
"KHV",59,29,30,1.23248,-1.31897,-0.08649
"KHV",65,27,38,1.21452,-1.63309,-0.41857
"KHV",61,27,34,1.15517,-1.51532,-0.36015
"KHV",52,19,33,0.81191,-1.45865,-0.64674
"KHV",59,23,36,1.00137,-1.56573,-0.56436
"KHV",54,30,24,1.29354,-1.06334,0.2302
"KHV",62,29,33,1.21791,-1.42138,-0.20347
"KHV",61,27,34,1.13021,-1.47164,-0.34143
"KHV",63,29,34,1.2742,-1.44158,-0.16738
"KHV",54,25,29,1.08234,-1.2818,-0.19946
"PEL",61,25,36,1.04027,-1.61865,-0.57838
"PEL",56,26,30,1.05969,-1.33546,-0.27577
"ACB",51,22,29,0.92321,-1.25588,-0.33267
"PEL",60,28,32,1.14523,-1.3845,-0.23927
"PEL",61,26,35,1.04699,-1.57417,-0.52718
"PEL",63,24,39,0.99036,-1.75843,-0.76807
"ACB",57,28,29,1.13549,-1.34316,-0.20767
"ACB",51,22,29,0.90871,-1.31373,-0.40502
"ACB",56,25,31,1.0014,-1.38204,-0.38064
"KHV",58,27,31,1.14634,-1.39985,-0.25351
"KHV",65,33,32,1.39271,-1.41379,-0.0210800000000001
"KHV",49,21,28,0.97224,-1.2718,-0.29956
"KHV",59,26,33,1.13538,-1.40871,-0.27333
"KHV",55,26,29,1.12532,-1.21269,-0.08737
"KHV",68,32,36,1.38474,-1.54803,-0.16329
"KHV",54,24,30,1.0197,-1.3567,-0.337
"KHV",60,29,31,1.21004,-1.29981,-0.08977
"KHV",61,27,34,1.16335,-1.4464,-0.28305
"KHV",52,25,27,1.10464,-1.20527,-0.10063
"KHV",55,28,27,1.24297,-1.17291,0.07006
"KHV",59,24,35,1.03567,-1.47743,-0.44176
"KHV",59,30,29,1.27449,-1.23448,0.04001
"KHV",62,27,35,1.15756,-1.52325,-0.36569
"KHV",59,36,23,1.49761,-1.06142,0.43619
"KHV",67,30,37,1.28691,-1.62524,-0.33833
"KHV",67,31,36,1.27784,-1.58065,-0.30281
"ACB",53,25,28,1.03076,-1.25357,-0.22281
"ACB",55,27,28,1.17329,-1.25355,-0.08026
"PEL",63,26,37,1.10542,-1.60573,-0.50031
"PEL",64,28,36,1.16461,-1.5978,-0.43319
"PEL",61,28,33,1.19007,-1.46679,-0.27672
"CDX",48,17,31,0.79173,-1.37562,-0.58389
"CDX",63,33,30,1.39087,-1.303,0.0878699999999999
"CDX",71,32,39,1.3574,-1.6834,-0.326
"CDX",60,28,32,1.19663,-1.39138,-0.19475
"CDX",60,26,34,1.11723,-1.48473,-0.3675
"CDX",60,30,30,1.24611,-1.35604,-0.10993
"CDX",61,29,32,1.25575,-1.41831,-0.16256
"CDX",56,26,30,1.12019,-1.35761,-0.23742
"CDX",51,25,26,1.10002,-1.16886,-0.06884
"CDX",53,25,28,1.10295,-1.27707,-0.17412
"CDX",63,29,34,1.23754,-1.4926,-0.25506
"CDX",62,25,37,1.0567,-1.5759,-0.5192
"CDX",57,26,31,1.11363,-1.36466,-0.25103
"CDX",55,25,30,1.0802,-1.31928,-0.23908
"CDX",54,22,32,0.93504,-1.43837,-0.50333
"CDX",51,24,27,1.05604,-1.18797,-0.13193
"CDX",46,18,28,0.78833,-1.23254,-0.44421
"CDX",62,28,34,1.24171,-1.52952,-0.28781
"CDX",51,29,22,1.24838,-0.98097,0.26741
"CDX",58,25,33,1.08222,-1.39455,-0.31233
"GBR",63,31,32,1.29397,-1.4692,-0.17523
"IBS",63,32,31,1.36331,-1.39686,-0.03355
"IBS",59,25,34,1.03905,-1.46033,-0.42128
"IBS",54,26,28,1.01859,-1.25235,-0.23376
"IBS",60,29,31,1.26446,-1.40838,-0.14392
"IBS",66,33,33,1.35383,-1.47684,-0.12301
"IBS",59,30,29,1.33042,-1.33316,-0.00274000000000004
"IBS",55,28,27,1.19695,-1.12116,0.07579
"IBS",61,28,33,1.17266,-1.52935,-0.35669
"IBS",63,37,26,1.55494,-1.19773,0.35721
"IBS",55,26,29,1.12361,-1.34494,-0.22133
"IBS",50,25,25,1.07815,-1.08659,-0.00844000000000004
"IBS",53,27,26,1.15618,-1.20185,-0.04567
"IBS",63,30,33,1.25201,-1.45244,-0.20043
"CDX",54,22,32,0.92511,-1.41499,-0.48988
"PEL",62,30,32,1.29363,-1.42473,-0.1311
"PEL",59,26,33,1.0822,-1.50392,-0.42172
"ACB",56,24,32,1.02385,-1.40053,-0.37668
"ACB",62,32,30,1.33868,-1.31312,0.02556
"PEL",57,24,33,1.00205,-1.5137,-0.51165
"PEL",65,30,35,1.3037,-1.56284,-0.25914
"PEL",60,30,30,1.26886,-1.37771,-0.10885
"PEL",60,27,33,1.0942,-1.48841,-0.39421
"PEL",63,31,32,1.31457,-1.41998,-0.10541
"PEL",61,24,37,0.99785,-1.64044,-0.64259
"PEL",54,23,31,0.91339,-1.43011,-0.51672
"PEL",57,21,36,0.89106,-1.64354,-0.75248
"PEL",56,25,31,1.06398,-1.39454,-0.33056
"PEL",63,29,34,1.21397,-1.44463,-0.23066
"PEL",61,29,32,1.21511,-1.431,-0.21589
"ACB",60,26,34,1.10235,-1.48407,-0.38172
"ACB",60,27,33,1.1112,-1.47482,-0.36362
"ACB",59,30,29,1.31016,-1.27246,0.0377
"ACB",63,30,33,1.25539,-1.47127,-0.21588
"PEL",54,25,29,1.0976,-1.29871,-0.20111
"PEL",68,29,39,1.26157,-1.7345,-0.47293
"PEL",57,24,33,1.0515,-1.45567,-0.40417
"PEL",60,28,32,1.15107,-1.44456,-0.29349
"PEL",68,30,38,1.25105,-1.68425,-0.4332
"PEL",59,28,31,1.24059,-1.31906,-0.07847
"PEL",66,29,37,1.1907,-1.67428,-0.48358
"PEL",57,28,29,1.07679,-1.29337,-0.21658
"ACB",57,20,37,0.90117,-1.63586,-0.73469
"ACB",50,24,26,0.98824,-1.13646,-0.14822
"ACB",50,25,25,1.09241,-1.16497,-0.07256
"PEL",58,26,32,1.10185,-1.40953,-0.30768
"ACB",58,26,32,1.07045,-1.48205,-0.4116
"ACB",53,21,32,0.84714,-1.38958,-0.54244
"ACB",57,26,31,1.08565,-1.35606,-0.27041
"ACB",62,28,34,1.19546,-1.61837,-0.42291
"ACB",55,25,30,0.96734,-1.31714,-0.3498
"ACB",59,27,32,1.13861,-1.47915,-0.34054
"ACB",57,28,29,1.12499,-1.30309,-0.1781
"ACB",61,27,34,1.15376,-1.52304,-0.36928
"ACB",56,26,30,1.0601,-1.40193,-0.34183
"ACB",52,23,29,0.87801,-1.34727,-0.46926
"ACB",60,26,34,1.08616,-1.53268,-0.44652
"ACB",57,21,36,0.84524,-1.61594,-0.7707
"ACB",63,27,36,1.1621,-1.63854,-0.47644
"PEL",61,28,33,1.11027,-1.48231,-0.37204
"PEL",61,26,35,1.11503,-1.58185,-0.46682
"CDX",55,27,28,1.13546,-1.21483,-0.07937
"CDX",60,24,36,1.03519,-1.57584,-0.54065
"CDX",49,22,27,0.96523,-1.19761,-0.23238
"CDX",61,25,36,1.0834,-1.4994,-0.416
"CDX",63,27,36,1.13011,-1.54369,-0.41358
"CDX",56,26,30,1.13138,-1.37007,-0.23869
"CDX",62,29,33,1.30105,-1.45994,-0.15889
"CDX",62,32,30,1.38955,-1.28301,0.10654
"CDX",52,27,25,1.18697,-1.13034,0.05663
"CDX",66,27,39,1.17937,-1.68614,-0.50677
"CDX",60,28,32,1.24159,-1.35472,-0.11313
"CDX",56,24,32,1.01461,-1.40131,-0.3867
"CDX",56,24,32,1.04437,-1.41168,-0.36731
"CDX",60,30,30,1.26626,-1.26287,0.00338999999999998
"CDX",60,28,32,1.21026,-1.34535,-0.13509
"CDX",59,31,28,1.29706,-1.23386,0.0632
"CDX",58,23,35,0.98736,-1.57061,-0.58325
"CDX",58,23,35,0.96005,-1.55537,-0.59532
"CDX",58,24,34,0.99876,-1.46918,-0.47042
"CDX",61,29,32,1.25908,-1.35775,-0.09867
"CDX",55,23,32,1.01609,-1.39499,-0.3789
"CDX",65,31,34,1.29603,-1.51508,-0.21905
"CDX",49,21,28,0.91129,-1.23941,-0.32812
"CDX",50,22,28,0.94387,-1.28453,-0.34066
"CDX",62,30,32,1.30274,-1.39331,-0.09057
"CDX",63,29,34,1.25231,-1.49618,-0.24387
"CDX",66,27,39,1.17048,-1.71182,-0.54134
"CDX",54,22,32,0.94775,-1.36716,-0.41941
"CDX",57,24,33,1.04458,-1.43947,-0.39489
"CDX",60,28,32,1.20758,-1.40808,-0.2005
"CDX",53,26,27,1.17384,-1.21551,-0.04167
"CDX",55,28,27,1.17477,-1.15613,0.01864
"CDX",60,26,34,1.12697,-1.44434,-0.31737
"CDX",65,30,35,1.28659,-1.51841,-0.23182
"CDX",54,25,29,1.10287,-1.30098,-0.19811
"ACB",52,22,30,0.95844,-1.32892,-0.37048
"ACB",53,20,33,0.85585,-1.41563,-0.55978
"PEL",66,29,37,1.24132,-1.64406,-0.40274
"ACB",58,27,31,1.10149,-1.44352,-0.34203
"ACB",54,27,27,1.09672,-1.21229,-0.11557
"ACB",64,30,34,1.22213,-1.55571,-0.33358
"ACB",52,25,27,1.03695,-1.22192,-0.18497
"ACB",51,21,30,0.90388,-1.24402,-0.34014
"ACB",62,29,33,1.16771,-1.55414,-0.38643
"ACB",56,25,31,0.99358,-1.41861,-0.42503
"ACB",51,21,30,0.83469,-1.31407,-0.47938
"ACB",56,25,31,1.03924,-1.37677,-0.33753
"GWD",52,21,31,0.89022,-1.38768,-0.49746
"GWD",55,24,31,1.00311,-1.34791,-0.3448
"GWD",56,24,32,1.05477,-1.42479,-0.37002
"GWD",57,24,33,0.93925,-1.43247,-0.49322
"ACB",55,25,30,1.05174,-1.29667,-0.24493
"ACB",56,24,32,1.02375,-1.45003,-0.42628
"ACB",54,24,30,0.96395,-1.41011,-0.44616
"ACB",60,27,33,1.12687,-1.44436,-0.31749
"ACB",55,25,30,1.01145,-1.31861,-0.30716
"ACB",60,30,30,1.26722,-1.36806,-0.10084
"ACB",56,27,29,1.11174,-1.27658,-0.16484
"ACB",66,35,31,1.49549,-1.34267,0.15282
"ACB",62,30,32,1.20153,-1.47936,-0.27783
"PJL",53,31,22,1.27664,-0.99201,0.28463
"PJL",54,23,31,0.96566,-1.36638,-0.40072
"PJL",61,28,33,1.2043,-1.49563,-0.29133
"PJL",58,34,24,1.37361,-1.09088,0.28273
"ACB",57,24,33,1.00082,-1.50056,-0.49974
"ACB",55,25,30,1.00084,-1.30494,-0.3041
"ACB",54,22,32,0.91169,-1.43526,-0.52357
"ACB",59,27,32,1.06572,-1.45705,-0.39133
"ACB",55,28,27,1.19772,-1.22593,-0.02821
"ACB",56,22,34,0.89103,-1.51115,-0.62012
"ACB",49,23,26,0.98939,-1.12859,-0.1392
"KHV",54,27,27,1.15029,-1.18626,-0.03597
"KHV",51,20,31,0.90187,-1.37282,-0.47095
"KHV",55,28,27,1.22372,-1.23783,-0.01411
"KHV",60,28,32,1.18919,-1.38546,-0.19627
"ACB",60,23,37,0.94091,-1.62656,-0.68565
"ACB",52,23,29,0.97714,-1.30668,-0.32954
"ACB",54,25,29,1.01772,-1.23844,-0.22072
"ACB",58,25,33,1.01796,-1.47389,-0.45593
"ACB",56,24,32,0.99465,-1.45658,-0.46193
"ACB",59,27,32,1.09938,-1.35632,-0.25694
"ACB",55,24,31,0.91955,-1.34497,-0.42542
"ACB",53,23,30,0.92563,-1.33984,-0.41421
"ACB",60,27,33,1.07967,-1.48658,-0.40691
"ACB",61,24,37,0.95966,-1.66709,-0.70743
"GWD",59,24,35,0.97126,-1.53869,-0.56743
"GWD",59,27,32,1.06663,-1.39296,-0.32633
"GWD",54,23,31,0.95433,-1.43971,-0.48538
"GWD",51,24,27,0.93191,-1.22013,-0.28822
"GWD",68,30,38,1.23746,-1.64774,-0.41028
"GWD",58,28,30,1.1881,-1.32883,-0.14073
